timestamp,value
2022-10-24T05:01:33Z,50.0
2022-10-24T05:02:33Z,50.0
2022-10-24T05:03:33Z,50.0
2022-10-24T05:04:33Z,50.0
2022-10-24T05:05:33Z,50.0
2022-10-24T05:06:33Z,50.0
2022-10-24T05:07:33Z,50.0
2022-10-24T05:08:33Z,50.0
2022-10-24T05:09:33Z,96.4
2022-10-24T05:10:33Z,50.0
2022-10-24T05:11:33Z,50.0
2022-10-24T05:12:33Z,50.0
2022-10-24T05:13:33Z,50.0
2022-10-24T05:14:33Z,50.0
2022-10-24T05:15:33Z,50.0
2022-10-24T05:16:33Z,50.0
2022-10-24T05:17:33Z,50.0
2022-10-24T05:18:33Z,50.0
2022-10-24T05:19:33Z,50.0
2022-10-24T05:20:33Z,50.0
2022-10-24T05:21:33Z,50.0
2022-10-24T05:22:33Z,95.8
2022-10-24T05:23:33Z,50.0
2022-10-24T05:24:33Z,50.0
2022-10-24T15:54:03Z,81.2
2022-10-24T15:55:03Z,84.4
2022-10-24T15:56:03Z,86.7
2022-10-24T15:57:03Z,89.8
2022-10-24T15:58:03Z,92.2
2022-10-24T15:59:03Z,94.3
2022-10-24T16:00:03Z,96.0
2022-10-24T16:01:03Z,96.9
2022-10-24T16:02:03Z,50.0
2022-10-24T16:03:03Z,50.0
2022-10-24T16:04:03Z,96.7
2022-10-24T16:05:03Z,50.0
2022-10-24T16:06:03Z,50.0
2022-10-24T16:07:03Z,96.7
2022-10-24T16:08:03Z,50.0
2022-10-24T16:09:03Z,50.0
2022-10-24T16:10:03Z,50.0
2022-10-24T16:11:03Z,50.0
2022-10-24T16:12:03Z,50.0
2022-10-24T16:13:03Z,50.0
2022-10-24T16:14:03Z,95.6
2022-10-24T16:15:03Z,95.6
2022-10-24T16:16:03Z,95.8
2022-10-24T16:17:03Z,50.0
2022-10-24T16:18:03Z,50.0
2022-10-24T16:19:03Z,96.5
2022-10-24T16:20:03Z,97.1
2022-10-24T16:21:03Z,50.0
2022-10-24T16:22:03Z,50.0
2022-10-24T16:23:03Z,50.0
2022-10-24T16:24:03Z,50.0
2022-10-24T16:25:03Z,50.0
2022-10-24T16:26:03Z,50.0
2022-10-24T16:27:03Z,50.0
2022-10-24T16:28:03Z,50.0
2022-10-24T16:29:03Z,50.0
2022-10-24T16:30:03Z,50.0
2022-10-24T16:31:03Z,50.0
2022-10-24T16:32:03Z,50.0
2022-10-24T16:33:03Z,50.0
2022-10-24T16:34:03Z,50.0
2022-10-24T16:35:03Z,97.2
2022-10-24T16:36:03Z,50.0
2022-10-24T16:37:03Z,96.5
2022-10-24T16:38:03Z,50.0
2022-10-24T16:39:03Z,96.3
2022-10-24T16:40:03Z,96.9
2022-10-24T16:41:03Z,50.0
