date_time,heart_zone_id,total_minutes
2022-11-01T15:22,FAT_BURN,1
2022-11-01T15:33,FAT_BURN,1
2022-11-01T15:34,FAT_BURN,1
2022-11-01T15:35,FAT_BURN,1
2022-11-01T15:36,FAT_BURN,1
2022-11-01T15:37,FAT_BURN,1
2022-11-01T15:38,FAT_BURN,1
2022-11-03T09:37,FAT_BURN,1
2022-11-03T09:45,FAT_BURN,1
2022-11-03T15:13,FAT_BURN,1
2022-11-03T15:14,FAT_BURN,1
2022-11-03T15:15,FAT_BURN,1
2022-11-03T15:16,FAT_BURN,1
2022-11-03T15:17,FAT_BURN,1
2022-11-03T15:18,FAT_BURN,1
2022-11-03T15:19,FAT_BURN,1
2022-11-03T15:20,FAT_BURN,1
2022-11-03T15:21,FAT_BURN,1
2022-11-03T15:22,FAT_BURN,1
2022-11-03T15:23,FAT_BURN,1
2022-11-03T15:24,FAT_BURN,1
2022-11-03T15:25,FAT_BURN,1
2022-11-03T15:26,FAT_BURN,1
2022-11-03T15:27,FAT_BURN,1
2022-11-04T09:45,FAT_BURN,1
2022-11-04T09:49,FAT_BURN,1
2022-11-04T09:50,FAT_BURN,1
2022-11-04T09:52,FAT_BURN,1
2022-11-04T09:53,FAT_BURN,1
2022-11-04T09:54,FAT_BURN,1
2022-11-04T16:06,FAT_BURN,1
2022-11-05T10:20,FAT_BURN,1
2022-11-05T13:40,FAT_BURN,1
2022-11-05T13:41,FAT_BURN,1
2022-11-05T13:42,FAT_BURN,1
2022-11-05T13:43,FAT_BURN,1
2022-11-05T13:44,FAT_BURN,1
2022-11-05T13:45,FAT_BURN,1
2022-11-05T18:48,FAT_BURN,1
2022-11-05T18:49,FAT_BURN,1
2022-11-05T18:51,FAT_BURN,1
2022-11-05T18:52,FAT_BURN,1
2022-11-05T18:54,FAT_BURN,1
2022-11-05T18:55,FAT_BURN,1
2022-11-05T18:57,FAT_BURN,1
2022-11-05T18:58,CARDIO,2
2022-11-05T18:59,CARDIO,2
2022-11-05T19:00,CARDIO,2
2022-11-05T19:01,FAT_BURN,1
2022-11-05T19:02,CARDIO,2
2022-11-05T19:03,PEAK,2
2022-11-05T19:04,PEAK,2
2022-11-05T19:05,PEAK,2
2022-11-05T19:06,CARDIO,2
2022-11-05T19:07,FAT_BURN,1
2022-11-05T19:08,FAT_BURN,1
2022-11-05T19:09,CARDIO,2
2022-11-05T19:10,CARDIO,2
2022-11-05T19:11,CARDIO,2
2022-11-05T19:12,CARDIO,2
2022-11-05T19:13,CARDIO,2
2022-11-05T19:14,PEAK,2
2022-11-05T19:15,PEAK,2
2022-11-05T19:16,PEAK,2
2022-11-05T19:17,PEAK,2
2022-11-05T19:18,CARDIO,2
2022-11-05T19:19,FAT_BURN,1
2022-11-05T19:20,FAT_BURN,1
2022-11-05T19:31,CARDIO,2
2022-11-05T19:32,CARDIO,2
2022-11-05T19:33,FAT_BURN,1
2022-11-05T19:40,FAT_BURN,1
2022-11-05T19:41,FAT_BURN,1
2022-11-05T19:43,PEAK,2
2022-11-05T19:44,CARDIO,2
2022-11-05T19:45,FAT_BURN,1
2022-11-05T19:47,PEAK,2
2022-11-05T19:48,PEAK,2
2022-11-05T19:49,PEAK,2
2022-11-05T19:50,PEAK,2
2022-11-05T19:51,CARDIO,2
2022-11-05T19:52,FAT_BURN,1
2022-11-05T19:53,FAT_BURN,1
2022-11-07T13:02,FAT_BURN,1
2022-11-07T13:03,FAT_BURN,1
