timestamp,value
2022-12-08T09:32:03Z,77.0
2022-12-08T09:33:03Z,83.0
2022-12-08T09:34:03Z,87.9
2022-12-08T09:35:03Z,91.3
2022-12-08T09:36:03Z,93.3
2022-12-08T09:37:03Z,50.0
2022-12-08T09:38:03Z,50.0
2022-12-08T09:39:03Z,50.0
2022-12-08T09:40:03Z,94.7
2022-12-08T09:41:03Z,50.0
2022-12-08T09:42:03Z,95.1
2022-12-08T09:43:03Z,95.2
2022-12-08T09:44:03Z,95.3
2022-12-08T09:45:03Z,50.0
2022-12-08T09:46:03Z,95.0
2022-12-08T09:47:03Z,95.0
2022-12-08T09:48:03Z,95.0
2022-12-08T09:49:03Z,94.9
2022-12-08T09:50:03Z,95.0
2022-12-08T09:51:03Z,95.0
2022-12-08T09:52:03Z,95.3
2022-12-08T09:53:03Z,95.4
2022-12-08T09:54:03Z,95.4
2022-12-08T09:55:03Z,95.4
2022-12-08T09:56:03Z,95.3
2022-12-08T09:57:03Z,95.2
2022-12-08T09:58:03Z,95.2
2022-12-08T09:59:03Z,95.1
2022-12-08T10:00:03Z,95.1
2022-12-08T10:01:03Z,95.1
2022-12-08T10:02:03Z,95.2
2022-12-08T10:03:03Z,50.0
2022-12-08T10:04:03Z,95.3
2022-12-08T10:05:03Z,95.4
2022-12-08T10:06:03Z,95.3
2022-12-08T10:07:03Z,50.0
2022-12-08T10:08:03Z,95.1
2022-12-08T10:09:03Z,94.8
2022-12-08T10:10:03Z,94.5
2022-12-08T10:11:03Z,50.0
2022-12-08T10:12:03Z,94.5
2022-12-08T10:13:03Z,94.8
2022-12-08T10:14:03Z,94.8
2022-12-08T10:15:03Z,94.8
2022-12-08T10:16:03Z,50.0
2022-12-08T10:17:03Z,94.7
2022-12-08T10:18:03Z,50.0
2022-12-08T10:19:03Z,94.8
2022-12-08T10:20:03Z,95.0
2022-12-08T10:21:03Z,95.1
2022-12-08T10:22:03Z,94.9
2022-12-08T10:23:03Z,50.0
2022-12-08T10:24:03Z,50.0
2022-12-08T10:25:03Z,50.0
2022-12-08T10:26:03Z,50.0
2022-12-08T10:27:03Z,50.0
2022-12-08T10:28:03Z,94.9
2022-12-08T10:29:03Z,95.0
2022-12-08T10:30:03Z,94.7
2022-12-08T10:31:03Z,94.7
2022-12-08T10:32:03Z,94.5
2022-12-08T10:33:03Z,94.5
2022-12-08T10:34:03Z,94.5
2022-12-08T10:35:03Z,94.5
2022-12-08T10:36:03Z,94.6
2022-12-08T10:37:03Z,50.0
2022-12-08T10:38:03Z,94.1
2022-12-08T10:39:03Z,93.0
2022-12-08T10:40:03Z,92.1
2022-12-08T10:41:03Z,91.5
2022-12-08T10:42:03Z,91.1
2022-12-08T10:43:03Z,90.7
2022-12-08T10:44:03Z,90.5
2022-12-08T10:45:03Z,90.3
2022-12-08T10:46:03Z,90.2
2022-12-08T10:47:03Z,90.1
2022-12-08T10:48:03Z,90.0
2022-12-08T10:49:03Z,90.1
2022-12-08T10:50:03Z,90.0
2022-12-08T10:51:03Z,91.0
2022-12-08T10:52:03Z,50.0
2022-12-08T10:53:03Z,92.1
2022-12-08T10:54:03Z,92.9
2022-12-08T10:55:03Z,93.4
2022-12-08T10:56:03Z,93.9
2022-12-08T10:57:03Z,94.2
2022-12-08T10:58:03Z,50.0
2022-12-08T10:59:03Z,94.7
2022-12-08T11:00:03Z,94.6
2022-12-08T11:01:03Z,94.5
2022-12-08T11:02:03Z,94.5
2022-12-08T11:03:03Z,94.7
2022-12-08T11:04:03Z,94.6
2022-12-08T11:05:03Z,94.8
2022-12-08T11:06:03Z,94.9
2022-12-08T11:07:03Z,95.1
2022-12-08T11:08:03Z,95.2
2022-12-08T11:09:03Z,95.3
2022-12-08T11:10:03Z,95.5
2022-12-08T11:11:03Z,95.8
2022-12-08T11:12:03Z,96.0
2022-12-08T11:13:03Z,96.2
2022-12-08T11:14:03Z,96.3
2022-12-08T11:15:03Z,96.3
2022-12-08T11:16:03Z,96.3
2022-12-08T11:17:03Z,96.4
2022-12-08T11:18:03Z,96.5
2022-12-08T11:19:03Z,50.0
2022-12-08T11:20:03Z,50.0
2022-12-08T11:21:03Z,50.0
2022-12-08T11:22:03Z,97.0
2022-12-08T11:23:03Z,98.5
2022-12-08T11:24:03Z,98.8
2022-12-08T11:25:03Z,99.4
2022-12-08T11:26:03Z,50.0
2022-12-08T11:27:03Z,50.0
2022-12-08T11:28:03Z,98.8
