timestamp,value
2022-10-25T01:19:33Z,50.0
2022-10-25T01:20:33Z,50.0
2022-10-25T01:21:33Z,50.0
2022-10-25T01:22:33Z,50.0
2022-10-25T01:23:33Z,50.0
2022-10-25T01:24:33Z,50.0
2022-10-25T01:25:33Z,50.0
2022-10-25T01:26:33Z,50.0
2022-10-25T01:27:33Z,50.0
2022-10-25T01:28:33Z,50.0
2022-10-25T01:29:33Z,50.0
2022-10-25T01:30:33Z,50.0
2022-10-25T01:31:33Z,50.0
2022-10-25T01:32:33Z,50.0
2022-10-25T01:33:33Z,50.0
2022-10-25T01:34:33Z,50.0
2022-10-25T01:35:33Z,50.0
2022-10-25T01:36:33Z,50.0
2022-10-25T01:37:33Z,50.0
2022-10-25T01:38:33Z,50.0
2022-10-25T01:39:33Z,50.0
2022-10-25T01:40:33Z,81.7
2022-10-25T01:41:33Z,81.3
2022-10-25T01:42:33Z,50.0
2022-10-25T01:43:33Z,50.0
2022-10-25T01:44:33Z,83.1
2022-10-25T01:45:33Z,50.0
2022-10-25T01:46:33Z,50.0
2022-10-25T01:47:33Z,50.0
2022-10-25T01:48:33Z,50.0
2022-10-25T01:49:33Z,50.0
2022-10-25T05:54:33Z,50.0
2022-10-25T05:55:33Z,50.0
2022-10-25T05:56:33Z,97.5
2022-10-25T05:57:33Z,93.9
2022-10-25T05:58:33Z,50.0
2022-10-25T05:59:33Z,89.8
2022-10-25T06:00:33Z,89.0
2022-10-25T06:01:33Z,50.0
2022-10-25T06:02:33Z,87.7
2022-10-25T06:03:33Z,86.5
2022-10-25T06:04:33Z,50.0
2022-10-25T06:05:33Z,50.0
2022-10-25T06:06:33Z,50.0
2022-10-25T06:07:33Z,50.0
2022-10-25T06:08:33Z,50.0
2022-10-25T06:09:33Z,84.4
2022-10-25T06:10:33Z,50.0
2022-10-25T06:11:33Z,50.0
2022-10-25T06:12:33Z,50.0
2022-10-25T06:13:33Z,90.9
2022-10-25T06:14:33Z,93.7
2022-10-25T06:15:33Z,96.1
2022-10-25T06:16:33Z,97.2
2022-10-25T06:17:33Z,98.2
2022-10-25T06:18:33Z,98.7
2022-10-25T06:19:33Z,98.4
2022-10-25T06:20:33Z,97.5
2022-10-25T06:21:33Z,96.4
2022-10-25T06:22:33Z,95.4
2022-10-25T06:23:33Z,50.0
2022-10-25T06:24:33Z,95.9
2022-10-25T06:25:33Z,97.0
2022-10-25T06:26:33Z,50.0
2022-10-25T06:27:33Z,50.0
2022-10-25T06:28:33Z,50.0
2022-10-25T06:29:33Z,50.0
2022-10-25T06:30:33Z,50.0
2022-10-25T06:31:33Z,50.0
2022-10-25T06:32:33Z,50.0
2022-10-25T06:33:33Z,97.3
2022-10-25T06:34:33Z,50.0
2022-10-25T06:35:33Z,50.0
2022-10-25T06:36:33Z,50.0
2022-10-25T06:37:33Z,50.0
2022-10-25T06:38:33Z,50.0
2022-10-25T06:39:33Z,50.0
2022-10-25T06:40:33Z,50.0
2022-10-25T06:41:33Z,50.0
2022-10-25T06:42:33Z,95.3
2022-10-25T06:43:33Z,50.0
2022-10-25T06:44:33Z,93.7
2022-10-25T06:45:33Z,50.0
2022-10-25T06:46:33Z,50.0
2022-10-25T06:47:33Z,50.0
2022-10-25T06:48:33Z,50.0
2022-10-25T06:49:33Z,50.0
2022-10-25T06:59:03Z,88.8
2022-10-25T07:00:03Z,83.0
2022-10-25T07:01:03Z,80.6
2022-10-25T07:02:03Z,50.0
2022-10-25T07:03:03Z,82.6
2022-10-25T07:04:03Z,84.5
2022-10-25T07:05:03Z,85.9
2022-10-25T07:06:03Z,86.7
2022-10-25T07:07:03Z,87.9
2022-10-25T07:08:03Z,87.9
2022-10-25T07:09:03Z,86.8
2022-10-25T07:10:03Z,87.2
2022-10-25T07:11:03Z,87.5
2022-10-25T07:12:03Z,86.7
2022-10-25T07:13:03Z,85.5
2022-10-25T07:14:03Z,85.6
2022-10-25T07:15:03Z,85.3
2022-10-25T07:16:03Z,85.8
2022-10-25T07:17:03Z,85.3
2022-10-25T07:18:03Z,84.6
2022-10-25T07:19:03Z,83.4
2022-10-25T07:20:03Z,83.4
2022-10-25T07:21:03Z,83.8
2022-10-25T07:22:03Z,83.7
2022-10-25T07:23:03Z,82.8
2022-10-25T07:24:03Z,82.4
2022-10-25T07:25:03Z,83.1
2022-10-25T07:26:03Z,83.3
2022-10-25T07:27:03Z,82.9
2022-10-25T07:28:03Z,83.0
2022-10-25T07:29:03Z,82.9
2022-10-25T07:30:03Z,82.8
2022-10-25T07:31:03Z,82.8
2022-10-25T07:32:03Z,83.5
2022-10-25T07:33:03Z,82.7
2022-10-25T07:34:03Z,82.1
2022-10-25T07:35:03Z,83.2
2022-10-25T07:36:03Z,83.7
2022-10-25T07:37:03Z,84.6
2022-10-25T07:38:03Z,50.0
2022-10-25T07:39:03Z,85.4
