recorded_time,temperature,sensor_type
2022-11-19T00:00,-3.6825287356321788,UNKNOWN
2022-11-19T00:01,-3.582528735632181,UNKNOWN
2022-11-19T00:02,-3.28252873563218,UNKNOWN
2022-11-19T00:03,-3.082528735632181,UNKNOWN
2022-11-19T00:04,-2.882528735632178,UNKNOWN
2022-11-19T00:05,-2.78252873563218,UNKNOWN
2022-11-19T00:06,-2.6825287356321788,UNKNOWN
2022-11-19T00:07,-2.582528735632181,UNKNOWN
2022-11-19T00:08,-2.4825287356321795,UNKNOWN
2022-11-19T00:09,-2.382528735632178,UNKNOWN
2022-11-19T00:10,-2.382528735632178,UNKNOWN
2022-11-19T00:11,-2.4825287356321795,UNKNOWN
2022-11-19T00:12,-2.582528735632181,UNKNOWN
2022-11-19T00:13,-2.582528735632181,UNKNOWN
2022-11-19T00:14,-2.582528735632181,UNKNOWN
2022-11-19T00:15,-2.4825287356321795,UNKNOWN
2022-11-19T00:16,-2.28252873563218,UNKNOWN
2022-11-19T00:17,-2.1825287356321788,UNKNOWN
2022-11-19T00:18,-2.28252873563218,UNKNOWN
2022-11-19T00:19,-2.28252873563218,UNKNOWN
2022-11-19T00:20,-2.28252873563218,UNKNOWN
2022-11-19T00:21,-2.1825287356321788,UNKNOWN
2022-11-19T00:22,-1.9825287356321795,UNKNOWN
2022-11-19T00:23,-1.7825287356321802,UNKNOWN
2022-11-19T00:24,-1.382528735632178,UNKNOWN
2022-11-19T00:25,-1.2825287356321802,UNKNOWN
2022-11-19T00:26,-1.1825287356321788,UNKNOWN
2022-11-19T00:27,-1.1825287356321788,UNKNOWN
2022-11-19T00:28,-1.2825287356321802,UNKNOWN
2022-11-19T00:29,-1.4825287356321795,UNKNOWN
2022-11-19T00:30,-1.5825287356321809,UNKNOWN
2022-11-19T00:31,-1.4825287356321795,UNKNOWN
2022-11-19T00:32,-1.2825287356321802,UNKNOWN
2022-11-19T00:33,-1.2825287356321802,UNKNOWN
2022-11-19T01:36,-7.082528735632181,UNKNOWN
2022-11-19T01:37,-6.182528735632179,UNKNOWN
2022-11-19T01:38,-5.4825287356321795,UNKNOWN
2022-11-19T01:39,-4.882528735632178,UNKNOWN
2022-11-19T01:40,-4.382528735632178,UNKNOWN
2022-11-19T01:41,-3.9825287356321795,UNKNOWN
2022-11-19T01:42,-3.6825287356321788,UNKNOWN
2022-11-19T01:43,-3.28252873563218,UNKNOWN
2022-11-19T01:44,-3.082528735632181,UNKNOWN
2022-11-19T01:45,-2.78252873563218,UNKNOWN
2022-11-19T01:46,-2.6825287356321788,UNKNOWN
2022-11-19T01:47,-2.582528735632181,UNKNOWN
2022-11-19T01:48,-2.382528735632178,UNKNOWN
2022-11-19T01:49,-2.1825287356321788,UNKNOWN
2022-11-19T01:50,-2.082528735632181,UNKNOWN
2022-11-19T01:51,-1.9825287356321795,UNKNOWN
2022-11-19T01:52,-1.9825287356321795,UNKNOWN
2022-11-19T01:53,-1.7825287356321802,UNKNOWN
2022-11-19T01:54,-1.7825287356321802,UNKNOWN
2022-11-19T01:55,-1.6825287356321788,UNKNOWN
2022-11-19T01:56,-1.6825287356321788,UNKNOWN
2022-11-19T01:57,-1.882528735632178,UNKNOWN
2022-11-19T01:58,-1.9825287356321795,UNKNOWN
2022-11-19T01:59,-2.082528735632181,UNKNOWN
2022-11-19T02:00,-2.1825287356321788,UNKNOWN
2022-11-19T02:01,-2.1825287356321788,UNKNOWN
2022-11-19T02:02,-2.1825287356321788,UNKNOWN
2022-11-19T02:03,-2.1825287356321788,UNKNOWN
2022-11-19T02:04,-2.082528735632181,UNKNOWN
2022-11-19T02:05,-2.082528735632181,UNKNOWN
2022-11-19T02:06,-1.9825287356321795,UNKNOWN
2022-11-19T02:07,-1.7825287356321802,UNKNOWN
2022-11-19T02:08,-1.4825287356321795,UNKNOWN
2022-11-19T02:09,-1.2825287356321802,UNKNOWN
