recorded_time,temperature,sensor_type
2022-11-12T00:00,-5.156432748538016,UNKNOWN
2022-11-12T00:40,-5.756432748538014,UNKNOWN
2022-11-12T00:41,-4.456432748538013,UNKNOWN
2022-11-12T00:42,-3.8564327485380154,UNKNOWN
2022-11-12T00:43,-3.156432748538016,UNKNOWN
2022-11-12T00:44,-2.5564327485380147,UNKNOWN
2022-11-12T00:45,-2.3564327485380154,UNKNOWN
2022-11-12T00:46,-2.156432748538016,UNKNOWN
2022-11-12T00:47,-2.0564327485380147,UNKNOWN
2022-11-12T00:48,-1.9564327485380133,UNKNOWN
2022-11-12T00:49,-1.8564327485380154,UNKNOWN
2022-11-12T00:50,-2.0564327485380147,UNKNOWN
2022-11-12T00:51,-2.156432748538016,UNKNOWN
2022-11-12T00:52,-2.256432748538014,UNKNOWN
2022-11-12T00:53,-2.256432748538014,UNKNOWN
2022-11-12T00:54,-2.256432748538014,UNKNOWN
2022-11-12T00:55,-2.4564327485380133,UNKNOWN
2022-11-12T00:56,-2.5564327485380147,UNKNOWN
2022-11-12T00:57,-2.3564327485380154,UNKNOWN
2022-11-12T00:58,-2.3564327485380154,UNKNOWN
2022-11-12T00:59,-2.3564327485380154,UNKNOWN
2022-11-12T01:00,-2.256432748538014,UNKNOWN
2022-11-12T01:01,-2.156432748538016,UNKNOWN
2022-11-12T01:02,-2.256432748538014,UNKNOWN
2022-11-12T01:03,-2.3564327485380154,UNKNOWN
2022-11-12T01:04,-2.5564327485380147,UNKNOWN
2022-11-12T01:05,-2.8564327485380154,UNKNOWN
2022-11-12T01:06,-2.8564327485380154,UNKNOWN
2022-11-12T01:07,-2.8564327485380154,UNKNOWN
2022-11-12T01:08,-2.756432748538014,UNKNOWN
2022-11-12T01:09,-2.756432748538014,UNKNOWN
2022-11-12T01:10,-2.8564327485380154,UNKNOWN
2022-11-12T01:11,-3.3564327485380154,UNKNOWN
2022-11-12T01:12,-3.5564327485380147,UNKNOWN
2022-11-12T01:13,-3.5564327485380147,UNKNOWN
2022-11-12T01:14,-3.4564327485380133,UNKNOWN
2022-11-12T01:15,-3.0564327485380147,UNKNOWN
2022-11-12T01:16,-2.656432748538016,UNKNOWN
2022-11-12T01:17,-2.3564327485380154,UNKNOWN
2022-11-12T01:18,-2.3564327485380154,UNKNOWN
2022-11-12T01:19,-2.3564327485380154,UNKNOWN
2022-11-12T01:20,-2.256432748538014,UNKNOWN
2022-11-12T01:21,-2.0564327485380147,UNKNOWN
2022-11-12T01:22,-1.9564327485380133,UNKNOWN
2022-11-12T01:23,-2.0564327485380147,UNKNOWN
2022-11-12T01:24,-2.256432748538014,UNKNOWN
2022-11-12T01:25,-2.4564327485380133,UNKNOWN
2022-11-12T01:26,-2.5564327485380147,UNKNOWN
2022-11-12T01:27,-2.5564327485380147,UNKNOWN
2022-11-12T01:28,-2.3564327485380154,UNKNOWN
2022-11-12T01:29,-2.3564327485380154,UNKNOWN
2022-11-12T01:30,-2.256432748538014,UNKNOWN
2022-11-12T01:31,-2.256432748538014,UNKNOWN
2022-11-12T01:32,-2.256432748538014,UNKNOWN
2022-11-12T01:33,-2.256432748538014,UNKNOWN
2022-11-12T01:34,-2.3564327485380154,UNKNOWN
2022-11-12T01:35,-2.3564327485380154,UNKNOWN
2022-11-12T01:36,-2.4564327485380133,UNKNOWN
2022-11-12T01:37,-2.5564327485380147,UNKNOWN
2022-11-12T01:38,-2.5564327485380147,UNKNOWN
2022-11-12T01:39,-2.656432748538016,UNKNOWN
2022-11-12T01:40,-2.756432748538014,UNKNOWN
2022-11-12T01:41,-2.8564327485380154,UNKNOWN
2022-11-12T01:42,-2.8564327485380154,UNKNOWN
2022-11-12T01:43,-3.0564327485380147,UNKNOWN
2022-11-12T01:44,-3.0564327485380147,UNKNOWN
2022-11-12T01:45,-3.156432748538016,UNKNOWN
2022-11-12T01:46,-2.9564327485380133,UNKNOWN
2022-11-12T01:47,-2.8564327485380154,UNKNOWN
2022-11-12T01:48,-2.756432748538014,UNKNOWN
2022-11-12T01:49,-2.756432748538014,UNKNOWN
2022-11-12T01:50,-2.756432748538014,UNKNOWN
2022-11-12T01:51,-2.8564327485380154,UNKNOWN
2022-11-12T01:52,-2.756432748538014,UNKNOWN
2022-11-12T01:53,-2.5564327485380147,UNKNOWN
2022-11-12T01:54,-2.5564327485380147,UNKNOWN
2022-11-12T01:55,-2.5564327485380147,UNKNOWN
2022-11-12T01:56,-2.656432748538016,UNKNOWN
2022-11-12T01:57,-2.8564327485380154,UNKNOWN
2022-11-12T01:58,-3.156432748538016,UNKNOWN
2022-11-12T01:59,-3.5564327485380147,UNKNOWN
2022-11-12T02:00,-3.756432748538014,UNKNOWN
2022-11-12T02:01,-3.9564327485380133,UNKNOWN
2022-11-12T02:02,-4.156432748538016,UNKNOWN
2022-11-12T02:03,-4.056432748538015,UNKNOWN
2022-11-12T02:04,-3.8564327485380154,UNKNOWN
2022-11-12T02:05,-3.4564327485380133,UNKNOWN
2022-11-12T02:06,-3.156432748538016,UNKNOWN
2022-11-12T02:07,-2.756432748538014,UNKNOWN
2022-11-12T02:08,-2.4564327485380133,UNKNOWN
2022-11-12T02:09,-2.0564327485380147,UNKNOWN
2022-11-12T02:10,-1.756432748538014,UNKNOWN
2022-11-12T02:11,-1.4564327485380133,UNKNOWN
2022-11-12T02:12,-1.1564327485380161,UNKNOWN
2022-11-12T02:13,-1.0564327485380147,UNKNOWN
2022-11-12T02:14,-1.0564327485380147,UNKNOWN
2022-11-12T02:15,-1.0564327485380147,UNKNOWN
2022-11-12T02:16,-1.0564327485380147,UNKNOWN
2022-11-12T02:17,-0.9564327485380133,UNKNOWN
2022-11-12T02:18,-0.9564327485380133,UNKNOWN
2022-11-12T02:19,-0.8564327485380154,UNKNOWN
2022-11-12T02:20,-0.756432748538014,UNKNOWN
2022-11-12T02:21,-0.756432748538014,UNKNOWN
2022-11-12T02:22,-0.756432748538014,UNKNOWN
2022-11-12T02:23,-0.756432748538014,UNKNOWN
2022-11-12T02:24,-0.6564327485380161,UNKNOWN
2022-11-12T02:25,-0.756432748538014,UNKNOWN
2022-11-12T02:26,-0.756432748538014,UNKNOWN
2022-11-12T02:27,-0.756432748538014,UNKNOWN
2022-11-12T02:28,-0.6564327485380161,UNKNOWN
2022-11-12T02:29,-0.6564327485380161,UNKNOWN
2022-11-12T02:30,-0.6564327485380161,UNKNOWN
2022-11-12T02:31,-0.6564327485380161,UNKNOWN
2022-11-12T02:32,-0.6564327485380161,UNKNOWN
2022-11-12T02:33,-0.6564327485380161,UNKNOWN
2022-11-12T02:34,-0.6564327485380161,UNKNOWN
2022-11-12T02:35,-0.6564327485380161,UNKNOWN
2022-11-12T02:36,-0.5564327485380147,UNKNOWN
2022-11-12T02:37,-0.5564327485380147,UNKNOWN
2022-11-12T02:38,-0.6564327485380161,UNKNOWN
2022-11-12T02:39,-0.6564327485380161,UNKNOWN
2022-11-12T02:40,-0.5564327485380147,UNKNOWN
2022-11-12T02:41,-0.5564327485380147,UNKNOWN
2022-11-12T02:42,-0.5564327485380147,UNKNOWN
2022-11-12T02:43,-0.5564327485380147,UNKNOWN
2022-11-12T02:44,-0.5564327485380147,UNKNOWN
2022-11-12T02:45,-0.4564327485380133,UNKNOWN
2022-11-12T02:46,-0.4564327485380133,UNKNOWN
2022-11-12T02:47,-0.4564327485380133,UNKNOWN
2022-11-12T02:48,-0.3564327485380119,UNKNOWN
2022-11-12T02:49,-0.3564327485380119,UNKNOWN
2022-11-12T02:50,-0.3564327485380119,UNKNOWN
2022-11-12T02:51,-0.25643274853801756,UNKNOWN
2022-11-12T02:52,-0.25643274853801756,UNKNOWN
2022-11-12T02:53,-0.25643274853801756,UNKNOWN
2022-11-12T02:54,-0.15643274853801614,UNKNOWN
2022-11-12T02:55,-0.15643274853801614,UNKNOWN
