timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-16T02:40:00,37.11,0.959,377.086,230.09
2022-11-16T02:45:00,36.674,0.971,684.549,267.316
2022-11-16T02:50:00,31.015,1.003,277.942,235.684
2022-11-16T02:55:00,26.778,0.961,799.784,179.426
2022-11-16T03:00:00,30.983,1.002,173.748,226.27
2022-11-16T03:05:00,25.11,1.005,211.519,176.627
2022-11-16T03:10:00,32.196,1.001,217.61,282.33
2022-11-16T03:15:00,31.116,0.996,489.229,256.172
2022-11-16T03:20:00,31.564,1.004,156.247,223.559
2022-11-16T03:25:00,35.271,0.99,259.959,335.399
2022-11-16T03:30:00,31.275,1.004,238.875,254.466
2022-11-16T03:35:00,34.968,1.0,235.84,290.072
2022-11-16T03:40:00,33.685,0.994,175.778,216.75
2022-11-16T03:45:00,34.787,1.003,497.802,347.501
2022-11-16T03:50:00,29.518,1.006,282.483,223.703
2022-11-16T03:55:00,31.874,0.991,971.311,246.468
2022-11-16T04:00:00,31.867,0.938,788.568,144.346
2022-11-16T04:05:00,36.564,0.853,2511.154,338.019
2022-11-16T04:10:00,37.269,1.001,1293.539,491.655
2022-11-16T04:15:00,26.526,1.004,1288.608,120.503
2022-11-16T04:20:00,28.961,0.923,265.949,178.533
2022-11-16T04:25:00,39.544,0.846,608.57,178.422
2022-11-16T04:30:00,32.705,1.002,702.599,172.59
2022-11-16T04:35:00,36.957,1.005,3742.612,218.52
2022-11-16T04:40:00,35.112,0.996,900.04,164.396
2022-11-16T04:45:00,30.856,0.981,944.522,132.205
2022-11-16T04:50:00,49.352,0.882,10018.849,377.851
2022-11-16T04:55:00,40.273,0.959,852.219,283.286
2022-11-16T05:00:00,39.171,0.856,1543.555,211.391
2022-11-16T05:05:00,40.778,0.84,2041.911,162.934
2022-11-16T05:10:00,37.941,0.909,1340.252,290.597
2022-11-16T05:15:00,30.416,1.002,1150.586,213.081
2022-11-16T05:20:00,28.816,0.975,1727.935,186.355
2022-11-16T05:25:00,28.723,0.994,913.245,246.884
2022-11-16T05:30:00,28.929,0.99,2674.449,388.992
2022-11-16T05:35:00,36.656,0.884,1791.448,238.328
2022-11-16T05:40:00,28.794,0.975,906.2,133.88
2022-11-16T05:45:00,33.96,0.919,1067.897,192.906
2022-11-16T05:50:00,26.821,0.947,716.278,194.396
2022-11-16T05:55:00,33.782,1.002,921.605,377.679
2022-11-16T06:00:00,23.687,0.979,782.907,255.698
2022-11-16T06:05:00,24.37,0.913,1490.175,163.248
2022-11-16T06:10:00,24.111,0.988,935.728,154.446
2022-11-16T06:15:00,24.295,1.004,796.63,115.341
2022-11-16T06:20:00,27.647,0.973,425.816,130.508
2022-11-16T06:25:00,25.905,0.988,1444.756,187.345
2022-11-16T06:30:00,25.539,1.004,557.332,141.22
2022-11-16T06:35:00,23.571,0.989,190.894,119.349
2022-11-16T06:40:00,27.582,1.005,300.208,140.511
2022-11-16T06:45:00,26.527,1.004,208.644,130.294
2022-11-16T06:50:00,31.831,0.988,394.99,198.447
2022-11-16T06:55:00,30.46,1.004,465.104,169.748
2022-11-16T07:00:00,26.932,1.004,294.721,109.592
2022-11-16T07:05:00,29.578,0.99,263.947,132.679
2022-11-16T07:10:00,29.006,1.003,281.281,162.292
2022-11-16T07:15:00,29.859,0.943,858.72,320.617
2022-11-16T07:20:00,27.455,0.978,1796.215,167.487
2022-11-16T07:25:00,22.82,1.003,1339.508,177.931
2022-11-16T07:30:00,29.777,1.003,1740.182,260.141
2022-11-16T07:35:00,29.599,0.926,1578.249,157.542
2022-11-16T07:40:00,33.449,0.893,339.819,209.062
2022-11-16T07:45:00,42.055,0.825,1505.241,222.201
2022-11-16T07:50:00,37.218,0.974,3382.009,471.22
2022-11-16T07:55:00,36.459,1.003,1363.203,236.149
2022-11-16T08:00:00,48.633,0.987,2080.177,445.147
2022-11-16T08:05:00,51.706,1.006,720.358,682.214
2022-11-16T08:10:00,47.581,1.001,2055.198,520.313
2022-11-16T08:15:00,38.067,0.989,2945.702,304.399
2022-11-16T08:20:00,37.725,1.002,1125.484,313.164
2022-11-16T08:25:00,31.541,0.947,607.753,174.951
2022-11-16T08:30:00,27.114,0.953,1624.213,196.096
2022-11-16T08:35:00,28.728,0.909,2160.865,162.562
2022-11-16T08:40:00,26.26,0.925,3213.458,176.27
2022-11-16T08:45:00,25.526,0.918,630.655,90.683
2022-11-16T08:50:00,26.164,0.887,993.987,153.881
2022-11-16T08:55:00,28.548,0.897,1222.57,207.0
2022-11-16T09:00:00,35.872,0.965,1588.916,209.792
2022-11-16T09:05:00,41.178,0.884,2170.503,303.775
2022-11-16T09:10:00,28.625,0.983,1245.723,133.418
2022-11-16T09:15:00,24.23,0.995,380.381,102.528
2022-11-16T09:20:00,25.185,0.972,568.489,86.921
2022-11-16T09:25:00,27.384,0.997,1413.527,131.488
2022-11-16T09:30:00,25.114,0.979,482.164,91.722
2022-11-16T09:35:00,22.554,1.005,650.732,78.352
2022-11-16T09:40:00,21.502,0.997,767.326,95.707
2022-11-16T09:45:00,26.653,0.98,2138.349,201.683
2022-11-16T09:50:00,34.032,0.909,1897.089,165.901
2022-11-16T09:55:00,35.016,0.921,1534.606,260.206
2022-11-16T10:00:00,31.672,0.989,2185.265,214.45
2022-11-16T10:05:00,23.677,0.937,360.926,129.59
2022-11-16T10:10:00,28.589,0.723,1594.636,92.782
