timestamp,rmssd,coverage,low_frequency,high_frequency
2022-10-20T10:55:00,45.442,0.748,771.558,478.549
2022-10-20T11:00:00,40.906,0.94,1530.858,473.597
2022-10-20T11:05:00,35.618,0.926,493.396,231.428
2022-10-20T11:10:00,23.638,0.92,709.97,184.529
2022-10-20T11:15:00,23.882,0.836,1344.615,201.512
2022-10-20T11:20:00,21.395,0.99,651.781,226.364
2022-10-20T11:25:00,23.307,1.001,746.865,297.056
2022-10-20T11:30:00,23.617,1.003,389.627,142.708
2022-10-20T11:35:00,38.317,0.997,675.526,478.982
2022-10-20T11:40:00,33.25,0.991,498.939,543.684
2022-10-20T11:45:00,35.943,1.001,718.485,478.827
2022-10-20T11:50:00,30.52,0.98,898.801,388.376
2022-10-20T11:55:00,33.358,0.985,643.512,429.278
2022-10-20T12:00:00,35.829,0.98,432.785,474.289
2022-10-20T12:05:00,31.139,1.002,623.593,350.002
2022-10-20T12:10:00,30.874,1.002,515.18,384.88
2022-10-20T12:15:00,31.023,1.001,871.364,329.04
2022-10-20T12:20:00,34.666,1.004,406.265,372.82
2022-10-20T12:25:00,42.767,0.949,3179.23,257.443
2022-10-20T12:30:00,25.465,0.974,1760.396,228.213
2022-10-20T12:35:00,20.127,0.907,1601.647,140.758
2022-10-20T12:40:00,20.727,0.983,1342.093,185.715
2022-10-20T12:45:00,11.876,0.992,479.289,53.945
2022-10-20T12:50:00,17.983,0.977,739.535,345.225
2022-10-20T12:55:00,18.4,0.961,1279.56,174.623
2022-10-20T13:00:00,24.131,0.942,5096.669,429.728
2022-10-20T13:05:00,14.47,0.993,327.467,56.844
2022-10-20T13:10:00,19.711,0.782,838.428,159.567
2022-10-20T13:15:00,25.135,0.985,879.813,195.285
2022-10-20T13:20:00,27.144,0.981,809.742,198.036
2022-10-20T13:25:00,28.842,1.0,1700.88,247.28
2022-10-20T13:30:00,23.772,1.001,619.187,169.531
2022-10-20T13:35:00,24.801,1.002,1302.56,301.741
2022-10-20T13:40:00,20.546,1.001,241.888,105.449
2022-10-20T13:45:00,21.713,1.003,539.677,145.205
2022-10-20T13:50:00,20.822,0.987,449.53,142.942
2022-10-20T13:55:00,25.383,0.998,748.79,193.774
2022-10-20T14:00:00,24.743,0.966,806.875,106.659
2022-10-20T14:05:00,21.307,0.969,718.709,90.777
2022-10-20T14:10:00,17.477,0.958,1557.826,100.728
2022-10-20T14:15:00,17.056,0.928,691.896,107.13
