recorded_time,temperature,sensor_type
2022-11-20T00:00,-5.78252873563218,UNKNOWN
2022-11-20T00:01,-5.78252873563218,UNKNOWN
2022-11-20T00:02,-5.682528735632179,UNKNOWN
2022-11-20T00:03,-5.582528735632181,UNKNOWN
2022-11-20T00:04,-5.382528735632178,UNKNOWN
2022-11-20T00:05,-5.182528735632179,UNKNOWN
2022-11-20T00:06,-5.082528735632181,UNKNOWN
2022-11-20T00:07,-4.9825287356321795,UNKNOWN
2022-11-20T00:08,-4.882528735632178,UNKNOWN
2022-11-20T00:09,-4.9825287356321795,UNKNOWN
2022-11-20T00:10,-5.182528735632179,UNKNOWN
2022-11-20T00:11,-5.382528735632178,UNKNOWN
2022-11-20T00:12,-5.582528735632181,UNKNOWN
2022-11-20T00:13,-5.582528735632181,UNKNOWN
2022-11-20T00:14,-5.582528735632181,UNKNOWN
2022-11-20T00:15,-5.4825287356321795,UNKNOWN
2022-11-20T00:16,-5.382528735632178,UNKNOWN
2022-11-20T00:17,-5.382528735632178,UNKNOWN
2022-11-20T00:18,-5.382528735632178,UNKNOWN
2022-11-20T00:19,-5.382528735632178,UNKNOWN
2022-11-20T00:20,-5.28252873563218,UNKNOWN
2022-11-20T00:21,-5.182528735632179,UNKNOWN
2022-11-20T00:22,-5.082528735632181,UNKNOWN
2022-11-20T00:23,-4.9825287356321795,UNKNOWN
2022-11-20T00:24,-4.882528735632178,UNKNOWN
2022-11-20T00:25,-4.682528735632179,UNKNOWN
2022-11-20T00:26,-4.4825287356321795,UNKNOWN
2022-11-20T00:27,-4.28252873563218,UNKNOWN
2022-11-20T00:28,-4.082528735632181,UNKNOWN
2022-11-20T00:29,-3.882528735632178,UNKNOWN
2022-11-20T00:30,-3.6825287356321788,UNKNOWN
2022-11-20T00:31,-3.582528735632181,UNKNOWN
2022-11-20T00:32,-3.78252873563218,UNKNOWN
2022-11-20T00:33,-4.082528735632181,UNKNOWN
2022-11-20T00:34,-4.28252873563218,UNKNOWN
2022-11-20T00:35,-4.382528735632178,UNKNOWN
2022-11-20T00:36,-4.582528735632181,UNKNOWN
2022-11-20T00:37,-4.682528735632179,UNKNOWN
2022-11-20T00:38,-4.882528735632178,UNKNOWN
2022-11-20T00:39,-4.78252873563218,UNKNOWN
2022-11-20T00:40,-4.682528735632179,UNKNOWN
2022-11-20T00:41,-4.582528735632181,UNKNOWN
2022-11-20T00:42,-4.28252873563218,UNKNOWN
2022-11-20T00:43,-3.9825287356321795,UNKNOWN
2022-11-20T00:44,-3.6825287356321788,UNKNOWN
2022-11-20T00:45,-3.4825287356321795,UNKNOWN
2022-11-20T00:46,-3.28252873563218,UNKNOWN
2022-11-20T00:47,-3.082528735632181,UNKNOWN
2022-11-20T00:48,-3.082528735632181,UNKNOWN
2022-11-20T00:49,-2.9825287356321795,UNKNOWN
2022-11-20T00:50,-2.882528735632178,UNKNOWN
2022-11-20T00:51,-2.882528735632178,UNKNOWN
2022-11-20T00:52,-2.78252873563218,UNKNOWN
2022-11-20T00:53,-2.78252873563218,UNKNOWN
2022-11-20T00:54,-2.78252873563218,UNKNOWN
2022-11-20T00:55,-2.6825287356321788,UNKNOWN
2022-11-20T00:56,-2.6825287356321788,UNKNOWN
2022-11-20T00:57,-2.6825287356321788,UNKNOWN
2022-11-20T00:58,-2.6825287356321788,UNKNOWN
2022-11-20T00:59,-2.6825287356321788,UNKNOWN
2022-11-20T01:00,-2.4825287356321795,UNKNOWN
2022-11-20T01:01,-2.382528735632178,UNKNOWN
2022-11-20T01:02,-2.28252873563218,UNKNOWN
2022-11-20T01:03,-2.4825287356321795,UNKNOWN
2022-11-20T01:04,-2.6825287356321788,UNKNOWN
2022-11-20T01:05,-2.78252873563218,UNKNOWN
2022-11-20T01:06,-2.9825287356321795,UNKNOWN
2022-11-20T01:07,-3.1825287356321788,UNKNOWN
2022-11-20T01:08,-3.382528735632178,UNKNOWN
2022-11-20T01:09,-3.582528735632181,UNKNOWN
2022-11-20T01:10,-3.6825287356321788,UNKNOWN
2022-11-20T01:11,-3.78252873563218,UNKNOWN
2022-11-20T01:12,-3.882528735632178,UNKNOWN
2022-11-20T01:13,-3.882528735632178,UNKNOWN
2022-11-20T01:14,-3.882528735632178,UNKNOWN
2022-11-20T01:15,-3.9825287356321795,UNKNOWN
2022-11-20T01:16,-4.082528735632181,UNKNOWN
2022-11-20T01:17,-4.082528735632181,UNKNOWN
2022-11-20T01:18,-4.182528735632179,UNKNOWN
2022-11-20T01:19,-4.382528735632178,UNKNOWN
2022-11-20T01:20,-4.682528735632179,UNKNOWN
2022-11-20T01:21,-4.582528735632181,UNKNOWN
2022-11-20T01:22,-4.382528735632178,UNKNOWN
2022-11-20T01:23,-4.28252873563218,UNKNOWN
2022-11-20T01:24,-4.28252873563218,UNKNOWN
2022-11-20T01:25,-4.28252873563218,UNKNOWN
2022-11-20T01:26,-4.28252873563218,UNKNOWN
2022-11-20T01:27,-4.28252873563218,UNKNOWN
2022-11-20T01:28,-4.28252873563218,UNKNOWN
2022-11-20T01:29,-4.28252873563218,UNKNOWN
2022-11-20T01:30,-4.382528735632178,UNKNOWN
2022-11-20T01:31,-4.4825287356321795,UNKNOWN
2022-11-20T01:32,-4.28252873563218,UNKNOWN
2022-11-20T01:33,-4.082528735632181,UNKNOWN
2022-11-20T01:34,-3.882528735632178,UNKNOWN
2022-11-20T01:35,-4.28252873563218,UNKNOWN
2022-11-20T01:36,-4.4825287356321795,UNKNOWN
2022-11-20T01:37,-4.682528735632179,UNKNOWN
2022-11-20T01:38,-4.682528735632179,UNKNOWN
2022-11-20T01:39,-4.382528735632178,UNKNOWN
2022-11-20T01:40,-3.9825287356321795,UNKNOWN
2022-11-20T01:41,-3.6825287356321788,UNKNOWN
2022-11-20T01:42,-3.382528735632178,UNKNOWN
2022-11-20T01:43,-2.9825287356321795,UNKNOWN
2022-11-20T01:44,-2.6825287356321788,UNKNOWN
2022-11-20T01:45,-2.4825287356321795,UNKNOWN
2022-11-20T01:46,-2.382528735632178,UNKNOWN
2022-11-20T01:47,-2.4825287356321795,UNKNOWN
2022-11-20T01:48,-2.6825287356321788,UNKNOWN
2022-11-20T01:49,-2.28252873563218,UNKNOWN
2022-11-20T01:50,-1.6825287356321788,UNKNOWN
2022-11-20T01:51,-1.1825287356321788,UNKNOWN
2022-11-20T01:52,-0.7825287356321802,UNKNOWN
2022-11-20T01:53,-0.48252873563217946,UNKNOWN
2022-11-20T01:54,-0.38252873563217804,UNKNOWN
2022-11-20T01:55,-0.38252873563217804,UNKNOWN
2022-11-20T01:56,-0.38252873563217804,UNKNOWN
2022-11-20T01:57,-0.2825287356321766,UNKNOWN
2022-11-20T01:58,-0.2825287356321766,UNKNOWN
2022-11-20T01:59,-0.1825287356321823,UNKNOWN
2022-11-20T02:00,-0.1825287356321823,UNKNOWN
2022-11-20T02:01,-0.1825287356321823,UNKNOWN
2022-11-20T02:02,-0.08252873563218088,UNKNOWN
2022-11-20T02:03,-0.08252873563218088,UNKNOWN
2022-11-20T02:04,0.017471264367820538,UNKNOWN
2022-11-20T02:05,0.017471264367820538,UNKNOWN
2022-11-20T02:06,0.11747126436782196,UNKNOWN
2022-11-20T02:07,0.11747126436782196,UNKNOWN
2022-11-20T02:08,0.21747126436782338,UNKNOWN
2022-11-20T02:09,0.3174712643678177,UNKNOWN
2022-11-20T02:10,0.3174712643678177,UNKNOWN
2022-11-20T02:11,0.4174712643678191,UNKNOWN
2022-11-20T02:12,0.4174712643678191,UNKNOWN
2022-11-20T02:13,0.5174712643678205,UNKNOWN
2022-11-20T02:14,0.5174712643678205,UNKNOWN
2022-11-20T02:15,0.617471264367822,UNKNOWN
2022-11-20T02:16,0.617471264367822,UNKNOWN
2022-11-20T02:17,0.7174712643678234,UNKNOWN
2022-11-20T02:18,0.8174712643678177,UNKNOWN
2022-11-20T02:19,0.8174712643678177,UNKNOWN
2022-11-20T02:20,0.9174712643678191,UNKNOWN
2022-11-20T02:21,0.9174712643678191,UNKNOWN
2022-11-20T02:22,1.0174712643678205,UNKNOWN
2022-11-20T02:23,1.0174712643678205,UNKNOWN
2022-11-20T02:24,1.117471264367822,UNKNOWN
2022-11-20T02:25,1.117471264367822,UNKNOWN
2022-11-20T02:26,1.117471264367822,UNKNOWN
2022-11-20T02:27,1.2174712643678234,UNKNOWN
2022-11-20T02:28,1.2174712643678234,UNKNOWN
2022-11-20T02:29,1.3174712643678177,UNKNOWN
2022-11-20T02:30,1.3174712643678177,UNKNOWN
2022-11-20T02:31,1.3174712643678177,UNKNOWN
2022-11-20T02:32,1.4174712643678191,UNKNOWN
2022-11-20T02:33,1.617471264367822,UNKNOWN
2022-11-20T02:34,1.7174712643678234,UNKNOWN
2022-11-20T02:35,1.8174712643678177,UNKNOWN
2022-11-20T02:36,1.9174712643678191,UNKNOWN
2022-11-20T02:37,2.0174712643678205,UNKNOWN
2022-11-20T02:38,2.117471264367822,UNKNOWN
2022-11-20T02:39,2.117471264367822,UNKNOWN
2022-11-20T02:40,2.117471264367822,UNKNOWN
2022-11-20T02:41,2.117471264367822,UNKNOWN
2022-11-20T02:42,1.9174712643678191,UNKNOWN
2022-11-20T02:43,1.7174712643678234,UNKNOWN
2022-11-20T02:44,1.5174712643678205,UNKNOWN
2022-11-20T02:45,1.3174712643678177,UNKNOWN
2022-11-20T02:46,1.2174712643678234,UNKNOWN
2022-11-20T02:47,1.117471264367822,UNKNOWN
2022-11-20T02:48,1.2174712643678234,UNKNOWN
2022-11-20T02:49,1.3174712643678177,UNKNOWN
2022-11-20T02:50,1.4174712643678191,UNKNOWN
2022-11-20T02:51,1.617471264367822,UNKNOWN
2022-11-20T02:52,1.617471264367822,UNKNOWN
2022-11-20T02:53,1.617471264367822,UNKNOWN
2022-11-20T02:54,1.7174712643678234,UNKNOWN
2022-11-20T02:55,1.7174712643678234,UNKNOWN
2022-11-20T02:56,1.8174712643678177,UNKNOWN
2022-11-20T02:57,1.8174712643678177,UNKNOWN
2022-11-20T02:58,1.8174712643678177,UNKNOWN
2022-11-20T02:59,1.8174712643678177,UNKNOWN
2022-11-20T03:00,1.8174712643678177,UNKNOWN
2022-11-20T03:01,1.8174712643678177,UNKNOWN
2022-11-20T03:02,1.8174712643678177,UNKNOWN
2022-11-20T03:03,1.8174712643678177,UNKNOWN
2022-11-20T03:04,1.8174712643678177,UNKNOWN
2022-11-20T03:05,1.8174712643678177,UNKNOWN
2022-11-20T03:06,1.8174712643678177,UNKNOWN
2022-11-20T03:07,1.8174712643678177,UNKNOWN
2022-11-20T03:08,1.8174712643678177,UNKNOWN
2022-11-20T03:09,1.8174712643678177,UNKNOWN
2022-11-20T03:10,1.8174712643678177,UNKNOWN
2022-11-20T03:11,1.9174712643678191,UNKNOWN
2022-11-20T03:12,1.9174712643678191,UNKNOWN
2022-11-20T03:13,1.9174712643678191,UNKNOWN
2022-11-20T03:14,1.9174712643678191,UNKNOWN
2022-11-20T03:15,1.8174712643678177,UNKNOWN
2022-11-20T03:16,1.8174712643678177,UNKNOWN
2022-11-20T03:17,1.8174712643678177,UNKNOWN
2022-11-20T03:18,1.8174712643678177,UNKNOWN
2022-11-20T03:19,1.8174712643678177,UNKNOWN
2022-11-20T03:20,1.8174712643678177,UNKNOWN
2022-11-20T03:21,1.9174712643678191,UNKNOWN
2022-11-20T03:22,1.8174712643678177,UNKNOWN
2022-11-20T03:23,1.8174712643678177,UNKNOWN
2022-11-20T03:24,1.8174712643678177,UNKNOWN
2022-11-20T03:25,1.617471264367822,UNKNOWN
2022-11-20T03:26,1.3174712643678177,UNKNOWN
2022-11-20T03:27,1.117471264367822,UNKNOWN
2022-11-20T03:28,0.9174712643678191,UNKNOWN
2022-11-20T03:29,0.8174712643678177,UNKNOWN
2022-11-20T03:30,0.617471264367822,UNKNOWN
2022-11-20T03:31,0.5174712643678205,UNKNOWN
2022-11-20T03:32,0.5174712643678205,UNKNOWN
2022-11-20T03:33,0.4174712643678191,UNKNOWN
2022-11-20T03:34,0.3174712643678177,UNKNOWN
2022-11-20T03:35,0.21747126436782338,UNKNOWN
2022-11-20T03:36,0.21747126436782338,UNKNOWN
2022-11-20T03:37,0.11747126436782196,UNKNOWN
2022-11-20T03:38,0.017471264367820538,UNKNOWN
2022-11-20T03:39,0.017471264367820538,UNKNOWN
2022-11-20T03:40,-0.08252873563218088,UNKNOWN
2022-11-20T03:41,0.017471264367820538,UNKNOWN
2022-11-20T03:42,0.3174712643678177,UNKNOWN
2022-11-20T03:43,0.5174712643678205,UNKNOWN
2022-11-20T03:44,0.8174712643678177,UNKNOWN
2022-11-20T03:45,0.8174712643678177,UNKNOWN
2022-11-20T03:46,0.7174712643678234,UNKNOWN
2022-11-20T03:47,0.7174712643678234,UNKNOWN
2022-11-20T03:48,0.617471264367822,UNKNOWN
2022-11-20T03:49,0.5174712643678205,UNKNOWN
2022-11-20T03:50,0.5174712643678205,UNKNOWN
2022-11-20T03:51,0.4174712643678191,UNKNOWN
2022-11-20T03:52,0.4174712643678191,UNKNOWN
2022-11-20T03:53,0.4174712643678191,UNKNOWN
2022-11-20T03:54,0.3174712643678177,UNKNOWN
2022-11-20T03:55,0.3174712643678177,UNKNOWN
2022-11-20T03:56,0.21747126436782338,UNKNOWN
2022-11-20T03:57,0.017471264367820538,UNKNOWN
2022-11-20T03:58,0.017471264367820538,UNKNOWN
2022-11-20T03:59,0.017471264367820538,UNKNOWN
2022-11-20T04:00,0.017471264367820538,UNKNOWN
2022-11-20T04:01,0.017471264367820538,UNKNOWN
2022-11-20T04:02,0.017471264367820538,UNKNOWN
2022-11-20T04:03,0.11747126436782196,UNKNOWN
2022-11-20T04:04,0.017471264367820538,UNKNOWN
2022-11-20T04:05,0.017471264367820538,UNKNOWN
2022-11-20T04:06,0.017471264367820538,UNKNOWN
2022-11-20T04:07,0.11747126436782196,UNKNOWN
2022-11-20T04:08,0.21747126436782338,UNKNOWN
2022-11-20T04:09,0.3174712643678177,UNKNOWN
2022-11-20T04:10,0.4174712643678191,UNKNOWN
2022-11-20T04:11,0.4174712643678191,UNKNOWN
2022-11-20T04:12,0.5174712643678205,UNKNOWN
2022-11-20T04:13,0.5174712643678205,UNKNOWN
2022-11-20T04:14,0.617471264367822,UNKNOWN
2022-11-20T04:15,0.617471264367822,UNKNOWN
2022-11-20T04:16,0.617471264367822,UNKNOWN
2022-11-20T04:17,0.617471264367822,UNKNOWN
2022-11-20T04:18,0.617471264367822,UNKNOWN
2022-11-20T04:19,0.617471264367822,UNKNOWN
2022-11-20T04:20,0.7174712643678234,UNKNOWN
2022-11-20T04:21,0.7174712643678234,UNKNOWN
2022-11-20T04:22,0.7174712643678234,UNKNOWN
2022-11-20T04:23,0.7174712643678234,UNKNOWN
2022-11-20T04:24,0.7174712643678234,UNKNOWN
2022-11-20T04:25,0.8174712643678177,UNKNOWN
2022-11-20T04:26,0.8174712643678177,UNKNOWN
2022-11-20T04:27,0.8174712643678177,UNKNOWN
2022-11-20T04:28,0.8174712643678177,UNKNOWN
2022-11-20T04:29,0.8174712643678177,UNKNOWN
2022-11-20T04:30,0.8174712643678177,UNKNOWN
2022-11-20T04:31,0.8174712643678177,UNKNOWN
2022-11-20T04:32,0.8174712643678177,UNKNOWN
2022-11-20T04:33,0.8174712643678177,UNKNOWN
2022-11-20T04:34,0.8174712643678177,UNKNOWN
2022-11-20T04:35,0.8174712643678177,UNKNOWN
2022-11-20T04:36,0.8174712643678177,UNKNOWN
2022-11-20T04:37,0.8174712643678177,UNKNOWN
2022-11-20T04:38,0.9174712643678191,UNKNOWN
2022-11-20T04:39,0.9174712643678191,UNKNOWN
2022-11-20T04:40,0.9174712643678191,UNKNOWN
2022-11-20T04:41,0.9174712643678191,UNKNOWN
2022-11-20T04:42,0.9174712643678191,UNKNOWN
2022-11-20T04:43,0.9174712643678191,UNKNOWN
2022-11-20T04:44,0.9174712643678191,UNKNOWN
2022-11-20T04:45,0.9174712643678191,UNKNOWN
2022-11-20T04:46,0.9174712643678191,UNKNOWN
2022-11-20T04:47,1.0174712643678205,UNKNOWN
2022-11-20T04:48,1.0174712643678205,UNKNOWN
2022-11-20T04:49,1.0174712643678205,UNKNOWN
2022-11-20T04:50,1.0174712643678205,UNKNOWN
2022-11-20T04:51,1.0174712643678205,UNKNOWN
2022-11-20T04:52,1.0174712643678205,UNKNOWN
2022-11-20T04:53,1.0174712643678205,UNKNOWN
2022-11-20T04:54,1.0174712643678205,UNKNOWN
2022-11-20T04:55,1.0174712643678205,UNKNOWN
2022-11-20T04:56,1.0174712643678205,UNKNOWN
2022-11-20T04:57,1.0174712643678205,UNKNOWN
2022-11-20T04:58,1.0174712643678205,UNKNOWN
2022-11-20T04:59,1.0174712643678205,UNKNOWN
2022-11-20T05:00,1.0174712643678205,UNKNOWN
2022-11-20T05:01,1.0174712643678205,UNKNOWN
2022-11-20T05:02,1.0174712643678205,UNKNOWN
2022-11-20T05:03,1.0174712643678205,UNKNOWN
2022-11-20T05:04,1.0174712643678205,UNKNOWN
2022-11-20T05:05,1.0174712643678205,UNKNOWN
2022-11-20T05:06,1.0174712643678205,UNKNOWN
2022-11-20T05:07,1.0174712643678205,UNKNOWN
2022-11-20T05:08,1.0174712643678205,UNKNOWN
2022-11-20T05:09,1.0174712643678205,UNKNOWN
2022-11-20T05:10,0.8174712643678177,UNKNOWN
2022-11-20T05:11,0.8174712643678177,UNKNOWN
2022-11-20T05:12,0.7174712643678234,UNKNOWN
2022-11-20T05:13,0.7174712643678234,UNKNOWN
2022-11-20T05:14,0.7174712643678234,UNKNOWN
2022-11-20T05:15,0.617471264367822,UNKNOWN
2022-11-20T05:16,0.617471264367822,UNKNOWN
2022-11-20T05:17,0.5174712643678205,UNKNOWN
2022-11-20T05:18,0.5174712643678205,UNKNOWN
2022-11-20T05:19,0.5174712643678205,UNKNOWN
2022-11-20T05:20,0.617471264367822,UNKNOWN
2022-11-20T05:21,0.7174712643678234,UNKNOWN
2022-11-20T05:22,0.8174712643678177,UNKNOWN
2022-11-20T05:23,0.9174712643678191,UNKNOWN
2022-11-20T05:24,1.0174712643678205,UNKNOWN
2022-11-20T05:25,1.117471264367822,UNKNOWN
2022-11-20T05:26,1.117471264367822,UNKNOWN
2022-11-20T05:27,1.117471264367822,UNKNOWN
2022-11-20T05:28,1.2174712643678234,UNKNOWN
2022-11-20T05:29,1.2174712643678234,UNKNOWN
2022-11-20T05:30,1.3174712643678177,UNKNOWN
2022-11-20T05:31,1.3174712643678177,UNKNOWN
2022-11-20T05:32,1.3174712643678177,UNKNOWN
2022-11-20T05:33,1.3174712643678177,UNKNOWN
2022-11-20T05:34,1.3174712643678177,UNKNOWN
2022-11-20T05:35,1.3174712643678177,UNKNOWN
2022-11-20T05:36,1.4174712643678191,UNKNOWN
2022-11-20T05:37,1.4174712643678191,UNKNOWN
2022-11-20T05:38,1.4174712643678191,UNKNOWN
2022-11-20T05:39,1.4174712643678191,UNKNOWN
2022-11-20T05:40,1.3174712643678177,UNKNOWN
2022-11-20T05:41,1.2174712643678234,UNKNOWN
2022-11-20T05:42,1.0174712643678205,UNKNOWN
2022-11-20T05:43,0.8174712643678177,UNKNOWN
2022-11-20T05:44,0.7174712643678234,UNKNOWN
2022-11-20T05:45,0.5174712643678205,UNKNOWN
2022-11-20T05:46,0.5174712643678205,UNKNOWN
2022-11-20T05:47,0.617471264367822,UNKNOWN
2022-11-20T05:48,0.7174712643678234,UNKNOWN
2022-11-20T05:49,0.8174712643678177,UNKNOWN
2022-11-20T05:50,0.5174712643678205,UNKNOWN
2022-11-20T05:51,0.017471264367820538,UNKNOWN
2022-11-20T05:52,-0.38252873563217804,UNKNOWN
2022-11-20T05:53,-0.7825287356321802,UNKNOWN
2022-11-20T05:54,-0.882528735632178,UNKNOWN
2022-11-20T05:55,-0.7825287356321802,UNKNOWN
2022-11-20T05:56,-0.5825287356321809,UNKNOWN
2022-11-20T05:57,-0.38252873563217804,UNKNOWN
2022-11-20T05:58,-0.1825287356321823,UNKNOWN
