timestamp,value
2023-04-19T03:14:05Z,50.0
2023-04-19T03:15:05Z,50.0
2023-04-19T03:16:05Z,50.0
2023-04-19T03:17:05Z,50.0
2023-04-19T03:18:05Z,50.0
2023-04-19T03:19:05Z,50.0
2023-04-19T03:20:05Z,50.0
2023-04-19T03:21:05Z,50.0
2023-04-19T03:22:05Z,50.0
2023-04-19T03:23:05Z,50.0
2023-04-19T03:24:05Z,50.0
2023-04-19T03:25:05Z,50.0
2023-04-19T03:26:05Z,50.0
2023-04-19T03:27:05Z,50.0
2023-04-19T03:28:05Z,50.0
2023-04-19T03:29:05Z,50.0
2023-04-19T03:30:05Z,50.0
2023-04-19T03:31:05Z,50.0
2023-04-19T03:32:05Z,50.0
2023-04-19T03:33:05Z,50.0
2023-04-19T03:34:05Z,50.0
2023-04-19T03:35:05Z,50.0
2023-04-19T03:36:05Z,50.0
2023-04-19T03:37:05Z,50.0
2023-04-19T03:38:05Z,50.0
2023-04-19T03:39:05Z,50.0
2023-04-19T03:40:05Z,50.0
2023-04-19T03:41:05Z,50.0
2023-04-19T03:42:05Z,50.0
2023-04-19T03:43:05Z,50.0
2023-04-19T03:44:05Z,50.0
2023-04-19T08:33:05Z,97.9
2023-04-19T08:34:05Z,96.9
2023-04-19T08:35:05Z,96.0
2023-04-19T08:36:05Z,95.3
2023-04-19T08:37:05Z,94.9
2023-04-19T08:38:05Z,94.7
2023-04-19T08:39:05Z,94.5
2023-04-19T08:40:05Z,94.4
2023-04-19T08:41:05Z,94.4
2023-04-19T08:42:05Z,94.3
2023-04-19T08:43:05Z,94.2
2023-04-19T08:44:05Z,94.2
2023-04-19T08:45:05Z,94.5
2023-04-19T08:46:05Z,94.4
2023-04-19T08:47:05Z,94.3
2023-04-19T08:48:05Z,94.3
2023-04-19T08:49:05Z,94.1
2023-04-19T08:50:05Z,94.2
2023-04-19T08:51:05Z,94.2
2023-04-19T08:52:05Z,94.1
2023-04-19T08:53:05Z,94.2
2023-04-19T08:54:05Z,94.1
2023-04-19T08:55:05Z,94.1
2023-04-19T08:56:05Z,94.1
2023-04-19T08:57:05Z,94.0
2023-04-19T08:58:05Z,94.0
2023-04-19T08:59:05Z,94.0
2023-04-19T09:00:05Z,94.0
2023-04-19T09:01:05Z,94.1
2023-04-19T09:02:05Z,94.0
2023-04-19T09:03:05Z,94.0
2023-04-19T09:04:05Z,94.1
2023-04-19T09:05:05Z,94.1
2023-04-19T09:06:05Z,94.3
2023-04-19T09:07:05Z,94.4
2023-04-19T09:08:05Z,94.3
2023-04-19T09:09:05Z,94.3
2023-04-19T09:10:05Z,94.3
2023-04-19T09:11:05Z,94.3
2023-04-19T09:12:05Z,94.2
2023-04-19T09:13:05Z,94.0
2023-04-19T09:14:05Z,94.1
2023-04-19T09:15:05Z,94.1
2023-04-19T09:16:05Z,94.1
2023-04-19T09:17:05Z,94.1
2023-04-19T09:18:05Z,94.2
2023-04-19T09:19:05Z,50.0
2023-04-19T09:20:05Z,94.2
2023-04-19T09:21:05Z,94.4
2023-04-19T09:22:05Z,94.6
2023-04-19T09:23:05Z,94.6
2023-04-19T09:24:05Z,50.0
2023-04-19T09:25:05Z,50.0
2023-04-19T09:26:05Z,94.8
2023-04-19T09:27:05Z,50.0
2023-04-19T09:28:05Z,94.3
