timestamp,value
2023-03-30T05:21:34Z,93.9
2023-03-30T05:22:34Z,93.9
2023-03-30T05:23:34Z,93.8
2023-03-30T05:24:34Z,50.0
2023-03-30T05:25:34Z,50.0
2023-03-30T05:26:34Z,50.0
2023-03-30T05:27:34Z,50.0
2023-03-30T05:28:34Z,50.0
2023-03-30T05:29:34Z,50.0
2023-03-30T05:30:34Z,50.0
2023-03-30T05:31:34Z,93.5
2023-03-30T05:32:34Z,93.2
2023-03-30T05:33:34Z,50.0
2023-03-30T05:34:34Z,93.2
2023-03-30T05:35:34Z,50.0
2023-03-30T05:36:34Z,50.0
2023-03-30T05:37:34Z,50.0
2023-03-30T05:38:34Z,93.5
2023-03-30T05:39:34Z,50.0
2023-03-30T05:40:34Z,50.0
2023-03-30T05:41:34Z,91.8
2023-03-30T05:42:34Z,92.8
2023-03-30T05:43:34Z,50.0
2023-03-30T05:44:34Z,50.0
2023-03-30T05:45:34Z,50.0
2023-03-30T05:46:34Z,50.0
2023-03-30T05:47:34Z,50.0
2023-03-30T05:48:34Z,50.0
2023-03-30T05:49:34Z,93.6
2023-03-30T05:50:34Z,94.3
2023-03-30T05:51:34Z,94.8
2023-03-30T05:52:34Z,95.2
2023-03-30T05:53:34Z,95.5
2023-03-30T05:54:34Z,50.0
2023-03-30T05:55:34Z,50.0
2023-03-30T05:56:34Z,50.0
2023-03-30T05:57:34Z,50.0
2023-03-30T05:58:34Z,95.6
2023-03-30T05:59:34Z,96.0
2023-03-30T06:00:34Z,96.4
2023-03-30T06:01:34Z,96.7
2023-03-30T06:02:34Z,50.0
2023-03-30T06:03:34Z,96.6
2023-03-30T06:04:34Z,96.2
2023-03-30T06:05:34Z,50.0
2023-03-30T06:06:34Z,50.0
2023-03-30T06:07:34Z,95.0
2023-03-30T06:08:34Z,50.0
2023-03-30T06:09:34Z,50.0
2023-03-30T06:10:34Z,50.0
2023-03-30T06:11:34Z,50.0
2023-03-30T06:12:34Z,50.0
2023-03-30T06:13:34Z,50.0
2023-03-30T06:14:34Z,50.0
2023-03-30T06:15:34Z,50.0
2023-03-30T06:16:34Z,50.0
2023-03-30T06:17:34Z,50.0
2023-03-30T06:18:34Z,50.0
2023-03-30T06:19:34Z,90.9
2023-03-30T06:20:34Z,90.6
2023-03-30T06:21:34Z,50.0
2023-03-30T06:22:34Z,50.0
2023-03-30T06:23:34Z,50.0
2023-03-30T06:24:34Z,50.0
2023-03-30T06:43:35Z,94.0
2023-03-30T06:44:35Z,94.6
2023-03-30T06:45:35Z,94.8
2023-03-30T06:46:35Z,94.7
