timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-24T02:20:00,90.405,1.004,2077.11,3616.535
2022-11-24T02:25:00,74.692,1.003,2393.938,2090.438
2022-11-24T02:30:00,63.913,1.005,741.16,1435.412
2022-11-24T02:35:00,57.782,1.0,660.981,956.94
2022-11-24T02:50:00,57.136,0.999,695.462,757.864
2022-11-24T02:55:00,54.041,0.989,517.631,855.381
2022-11-24T03:00:00,50.634,1.003,581.689,756.683
2022-11-24T03:05:00,50.68,0.972,543.842,692.694
2022-11-24T03:10:00,73.933,0.907,9186.69,1325.7
2022-11-24T03:15:00,70.02,1.001,5995.718,1102.878
2022-11-24T03:35:00,96.74,0.813,1636.317,1346.944
2022-11-24T03:40:00,100.784,1.003,632.627,2150.782
2022-11-24T03:45:00,99.998,1.005,1057.954,1960.294
2022-11-24T03:50:00,96.457,1.004,920.048,1901.155
2022-11-24T03:55:00,103.234,1.004,566.769,2234.439
2022-11-24T04:00:00,101.971,0.852,3094.837,1826.618
2022-11-24T04:05:00,92.474,0.989,501.264,1786.319
2022-11-24T04:10:00,90.92,1.005,323.132,1682.326
2022-11-24T04:15:00,91.984,0.995,515.716,2156.912
2022-11-24T04:25:00,122.731,0.786,6216.073,2932.616
2022-11-24T04:30:00,155.897,0.994,3377.256,6392.307
2022-11-24T04:35:00,136.652,0.998,10230.3,3512.492
2022-11-24T04:40:00,166.19,0.909,4380.475,7344.062
2022-11-24T04:50:00,115.953,0.856,2403.678,2202.516
2022-11-24T04:55:00,119.031,1.005,1567.119,2727.423
2022-11-24T05:00:00,117.051,1.006,2417.197,2670.364
2022-11-24T05:05:00,109.957,0.981,1480.068,2322.332
2022-11-24T05:10:00,110.92,1.006,2629.623,2154.599
2022-11-24T05:15:00,113.859,0.984,4579.289,2495.588
2022-11-24T05:20:00,114.909,0.98,1576.398,2693.048
2022-11-24T05:55:00,106.983,0.985,2833.568,2194.396
2022-11-24T06:00:00,104.282,0.865,1477.508,1552.47
2022-11-24T06:20:00,87.476,0.801,1793.19,669.004
2022-11-24T06:25:00,126.677,0.875,2924.973,2762.967
2022-11-24T06:40:00,126.329,0.993,3315.517,3372.154
2022-11-24T06:45:00,140.356,0.989,6511.221,4276.592
2022-11-24T06:50:00,122.403,1.001,3415.689,3531.405
2022-11-24T06:55:00,121.786,0.983,3727.308,3501.994
2022-11-24T07:30:00,113.595,0.995,592.324,2460.875
2022-11-24T07:35:00,98.172,0.916,1187.997,1596.952
2022-11-24T07:40:00,90.668,1.004,494.738,1592.859
2022-11-24T07:45:00,89.85,1.004,402.282,1492.979
2022-11-24T08:20:00,116.963,0.992,3813.631,2552.876
2022-11-24T08:25:00,98.297,1.001,3369.785,2100.503
2022-11-24T08:30:00,75.266,0.964,2392.209,1178.887
2022-11-24T08:45:00,69.351,0.898,2763.719,931.811
2022-11-24T08:50:00,115.358,0.84,1673.589,2719.11
2022-11-24T08:55:00,139.003,0.968,7147.093,4059.799
2022-11-24T09:00:00,153.458,0.909,1317.818,6053.519
2022-11-24T09:20:00,141.208,0.99,2879.75,4894.258
2022-11-24T09:25:00,128.637,0.91,9278.149,2974.091
2022-11-24T09:30:00,115.027,0.949,2584.839,2874.938
2022-11-24T09:35:00,123.058,0.975,6288.801,3597.285
2022-11-24T09:50:00,103.529,0.895,5690.427,2141.419
