date_time,heart_zone_id,total_minutes
2022-11-02T18:44,FAT_BURN,1
2022-11-02T19:20,FAT_BURN,1
2022-11-02T20:05,FAT_BURN,1
2022-11-02T20:30,FAT_BURN,1
2022-11-02T20:38,FAT_BURN,1
2022-11-02T20:47,CARDIO,2
2022-11-02T20:51,FAT_BURN,1
2022-11-02T20:53,FAT_BURN,1
2022-11-02T20:54,FAT_BURN,1
2022-11-02T20:55,FAT_BURN,1
2022-11-02T20:56,FAT_BURN,1
2022-11-02T20:57,FAT_BURN,1
2022-11-02T20:58,FAT_BURN,1
2022-11-02T20:59,FAT_BURN,1
2022-11-02T21:00,FAT_BURN,1
2022-11-02T21:01,FAT_BURN,1
2022-11-02T21:02,FAT_BURN,1
2022-11-02T21:04,FAT_BURN,1
2022-11-02T21:07,FAT_BURN,1
2022-11-02T21:08,FAT_BURN,1
2022-11-02T21:09,FAT_BURN,1
2022-11-02T21:12,FAT_BURN,1
2022-11-02T21:13,FAT_BURN,1
2022-11-02T21:15,FAT_BURN,1
2022-11-02T21:16,FAT_BURN,1
2022-11-02T21:17,FAT_BURN,1
2022-11-03T15:41,FAT_BURN,1
2022-11-03T15:42,FAT_BURN,1
2022-11-03T15:43,FAT_BURN,1
2022-11-03T15:44,FAT_BURN,1
2022-11-03T15:45,FAT_BURN,1
2022-11-03T15:47,FAT_BURN,1
2022-11-03T19:19,FAT_BURN,1
2022-11-03T19:32,FAT_BURN,1
2022-11-03T19:33,FAT_BURN,1
2022-11-03T19:34,CARDIO,2
2022-11-03T19:36,FAT_BURN,1
2022-11-03T19:37,FAT_BURN,1
2022-11-03T19:38,FAT_BURN,1
2022-11-03T19:39,FAT_BURN,1
2022-11-03T19:40,FAT_BURN,1
2022-11-03T19:41,FAT_BURN,1
2022-11-03T19:42,FAT_BURN,1
2022-11-03T19:43,FAT_BURN,1
2022-11-03T19:44,FAT_BURN,1
2022-11-03T19:46,FAT_BURN,1
2022-11-03T19:57,FAT_BURN,1
2022-11-03T19:58,FAT_BURN,1
2022-11-03T19:59,FAT_BURN,1
2022-11-03T20:00,FAT_BURN,1
2022-11-03T20:01,FAT_BURN,1
