date_time,heart_zone_id,total_minutes
2022-11-01T02:23,FAT_BURN,1
2022-11-01T08:04,FAT_BURN,1
2022-11-01T08:05,FAT_BURN,1
2022-11-01T08:34,FAT_BURN,1
2022-11-01T08:35,FAT_BURN,1
2022-11-01T08:37,FAT_BURN,1
2022-11-01T09:42,CARDIO,2
2022-11-01T09:43,CARDIO,2
2022-11-01T09:45,FAT_BURN,1
2022-11-01T09:46,FAT_BURN,1
2022-11-01T11:42,FAT_BURN,1
2022-11-01T11:43,FAT_BURN,1
2022-11-01T11:44,FAT_BURN,1
2022-11-01T13:22,FAT_BURN,1
2022-11-01T13:23,FAT_BURN,1
2022-11-01T13:24,FAT_BURN,1
2022-11-01T13:25,FAT_BURN,1
2022-11-01T13:26,FAT_BURN,1
2022-11-01T14:36,FAT_BURN,1
2022-11-01T14:37,FAT_BURN,1
2022-11-01T14:38,FAT_BURN,1
2022-11-01T14:44,FAT_BURN,1
2022-11-01T14:45,FAT_BURN,1
2022-11-01T14:46,FAT_BURN,1
2022-11-01T14:47,FAT_BURN,1
2022-11-01T14:48,FAT_BURN,1
2022-11-01T14:52,FAT_BURN,1
2022-11-01T14:54,FAT_BURN,1
2022-11-01T15:10,FAT_BURN,1
2022-11-01T15:11,FAT_BURN,1
2022-11-03T05:40,FAT_BURN,1
2022-11-03T11:27,FAT_BURN,1
2022-11-03T11:28,FAT_BURN,1
2022-11-03T11:29,FAT_BURN,1
2022-11-03T11:30,FAT_BURN,1
2022-11-03T11:31,FAT_BURN,1
2022-11-03T11:32,FAT_BURN,1
2022-11-03T14:11,FAT_BURN,1
2022-11-03T14:12,FAT_BURN,1
2022-11-03T14:13,FAT_BURN,1
2022-11-03T14:14,FAT_BURN,1
2022-11-03T14:15,FAT_BURN,1
2022-11-03T14:16,FAT_BURN,1
2022-11-03T14:17,FAT_BURN,1
2022-11-03T14:18,FAT_BURN,1
2022-11-03T15:11,FAT_BURN,1
2022-11-03T15:13,FAT_BURN,1
2022-11-03T15:20,FAT_BURN,1
2022-11-03T16:18,FAT_BURN,1
2022-11-05T17:51,FAT_BURN,1
2022-11-05T17:55,FAT_BURN,1
2022-11-05T17:57,FAT_BURN,1
2022-11-05T17:59,FAT_BURN,1
2022-11-05T18:01,FAT_BURN,1
2022-11-05T18:02,FAT_BURN,1
2022-11-05T18:03,FAT_BURN,1
2022-11-05T18:08,FAT_BURN,1
2022-11-05T23:04,FAT_BURN,1
2022-11-05T23:08,FAT_BURN,1
2022-11-06T01:13,FAT_BURN,1
2022-11-06T01:14,FAT_BURN,1
2022-11-06T01:19,FAT_BURN,1
2022-11-06T01:20,FAT_BURN,1
2022-11-06T01:21,FAT_BURN,1
2022-11-06T01:22,FAT_BURN,1
2022-11-06T01:23,FAT_BURN,1
2022-11-06T01:25,FAT_BURN,1
2022-11-06T01:27,FAT_BURN,1
2022-11-06T14:55,FAT_BURN,1
2022-11-06T16:13,FAT_BURN,1
2022-11-06T21:28,FAT_BURN,1
2022-11-06T21:29,FAT_BURN,1
2022-11-06T21:34,FAT_BURN,1
2022-11-06T21:35,FAT_BURN,1
2022-11-06T21:36,FAT_BURN,1
2022-11-06T21:39,FAT_BURN,1
2022-11-06T22:25,FAT_BURN,1
2022-11-06T22:49,FAT_BURN,1
2022-11-06T22:59,FAT_BURN,1
2022-11-07T00:07,FAT_BURN,1
2022-11-07T00:08,FAT_BURN,1
2022-11-07T00:10,FAT_BURN,1
2022-11-07T00:11,FAT_BURN,1
2022-11-07T00:12,FAT_BURN,1
2022-11-07T00:13,FAT_BURN,1
2022-11-07T00:14,FAT_BURN,1
2022-11-07T00:15,FAT_BURN,1
2022-11-07T00:16,FAT_BURN,1
2022-11-07T00:17,FAT_BURN,1
2022-11-07T00:18,FAT_BURN,1
2022-11-07T00:19,FAT_BURN,1
2022-11-07T00:20,FAT_BURN,1
2022-11-07T00:24,FAT_BURN,1
2022-11-07T01:40,FAT_BURN,1
2022-11-07T01:41,FAT_BURN,1
2022-11-07T01:45,FAT_BURN,1
2022-11-07T01:46,FAT_BURN,1
2022-11-07T01:47,FAT_BURN,1
2022-11-07T01:52,FAT_BURN,1
2022-11-07T02:06,FAT_BURN,1
2022-11-07T02:21,FAT_BURN,1
2022-11-07T03:23,FAT_BURN,1
2022-11-07T03:25,FAT_BURN,1
2022-11-07T03:26,FAT_BURN,1
2022-11-07T03:27,FAT_BURN,1
2022-11-07T16:56,FAT_BURN,1
2022-11-07T16:57,FAT_BURN,1
2022-11-07T16:59,FAT_BURN,1
2022-11-07T17:10,FAT_BURN,1
2022-11-07T17:12,FAT_BURN,1
2022-11-07T17:13,FAT_BURN,1
2022-11-07T17:15,FAT_BURN,1
2022-11-07T17:26,FAT_BURN,1
2022-11-07T17:31,FAT_BURN,1
2022-11-07T17:32,FAT_BURN,1
2022-11-07T17:33,FAT_BURN,1
2022-11-07T17:34,FAT_BURN,1
2022-11-07T17:35,FAT_BURN,1
2022-11-07T18:21,FAT_BURN,1
2022-11-08T09:31,FAT_BURN,1
2022-11-08T09:32,FAT_BURN,1
2022-11-08T09:33,FAT_BURN,1
2022-11-08T09:34,FAT_BURN,1
2022-11-08T09:35,FAT_BURN,1
2022-11-08T12:12,FAT_BURN,1
2022-11-08T12:13,FAT_BURN,1
2022-11-08T12:14,FAT_BURN,1
2022-11-08T12:15,FAT_BURN,1
2022-11-08T12:28,FAT_BURN,1
2022-11-08T12:29,FAT_BURN,1
2022-11-08T12:33,FAT_BURN,1
2022-11-08T12:34,FAT_BURN,1
2022-11-08T12:35,FAT_BURN,1
2022-11-08T12:36,FAT_BURN,1
2022-11-08T12:37,FAT_BURN,1
2022-11-08T12:38,FAT_BURN,1
2022-11-08T13:37,FAT_BURN,1
2022-11-08T13:38,FAT_BURN,1
2022-11-08T13:39,FAT_BURN,1
2022-11-08T13:40,FAT_BURN,1
2022-11-08T13:41,FAT_BURN,1
2022-11-08T13:42,FAT_BURN,1
2022-11-08T13:43,FAT_BURN,1
2022-11-08T13:44,FAT_BURN,1
2022-11-09T02:59,FAT_BURN,1
2022-11-10T03:13,FAT_BURN,1
2022-11-10T03:15,FAT_BURN,1
2022-11-10T03:16,FAT_BURN,1
2022-11-10T03:17,FAT_BURN,1
2022-11-10T09:32,FAT_BURN,1
2022-11-10T09:43,FAT_BURN,1
2022-11-10T09:44,FAT_BURN,1
2022-11-10T10:27,FAT_BURN,1
2022-11-10T10:28,FAT_BURN,1
2022-11-10T11:18,FAT_BURN,1
2022-11-10T11:21,CARDIO,2
2022-11-10T11:22,FAT_BURN,1
2022-11-10T11:23,FAT_BURN,1
2022-11-10T11:24,FAT_BURN,1
2022-11-10T12:02,FAT_BURN,1
2022-11-10T12:03,FAT_BURN,1
2022-11-10T12:04,FAT_BURN,1
2022-11-10T13:15,FAT_BURN,1
2022-11-10T13:25,FAT_BURN,1
2022-11-10T13:29,FAT_BURN,1
2022-11-10T13:48,FAT_BURN,1
2022-11-10T14:36,FAT_BURN,1
2022-11-10T14:37,FAT_BURN,1
