recorded_time,temperature,sensor_type
2022-11-09T00:00,-0.47787181023122116,UNKNOWN
2022-11-09T00:01,-0.6778718102312205,UNKNOWN
2022-11-09T00:02,-0.7778718102312219,UNKNOWN
2022-11-09T00:03,-0.9778718102312212,UNKNOWN
2022-11-09T00:04,-1.0778718102312226,UNKNOWN
2022-11-09T00:05,-1.0778718102312226,UNKNOWN
2022-11-09T00:06,-1.1778718102312205,UNKNOWN
2022-11-09T00:07,-1.1778718102312205,UNKNOWN
2022-11-09T00:08,-1.1778718102312205,UNKNOWN
2022-11-09T00:09,-1.2778718102312219,UNKNOWN
2022-11-09T00:10,-1.2778718102312219,UNKNOWN
2022-11-09T00:11,-1.1778718102312205,UNKNOWN
2022-11-09T00:12,-1.1778718102312205,UNKNOWN
2022-11-09T00:13,-1.0778718102312226,UNKNOWN
2022-11-09T00:14,-0.9778718102312212,UNKNOWN
2022-11-09T00:15,-0.8778718102312197,UNKNOWN
2022-11-09T00:16,-0.6778718102312205,UNKNOWN
2022-11-09T00:17,-0.6778718102312205,UNKNOWN
2022-11-09T00:18,-0.6778718102312205,UNKNOWN
2022-11-09T00:19,-0.7778718102312219,UNKNOWN
2022-11-09T00:20,-0.7778718102312219,UNKNOWN
2022-11-09T00:21,-0.8778718102312197,UNKNOWN
2022-11-09T00:22,-0.8778718102312197,UNKNOWN
2022-11-09T00:23,-0.7778718102312219,UNKNOWN
2022-11-09T00:24,-0.6778718102312205,UNKNOWN
2022-11-09T00:25,-0.6778718102312205,UNKNOWN
2022-11-09T00:26,-0.6778718102312205,UNKNOWN
2022-11-09T00:27,-0.5778718102312226,UNKNOWN
2022-11-09T00:28,-0.5778718102312226,UNKNOWN
2022-11-09T00:29,-0.6778718102312205,UNKNOWN
2022-11-09T00:30,-0.6778718102312205,UNKNOWN
2022-11-09T00:31,-0.7778718102312219,UNKNOWN
2022-11-09T00:32,-0.8778718102312197,UNKNOWN
2022-11-09T00:33,-0.9778718102312212,UNKNOWN
2022-11-09T00:34,-0.9778718102312212,UNKNOWN
2022-11-09T00:35,-1.0778718102312226,UNKNOWN
2022-11-09T00:36,-1.0778718102312226,UNKNOWN
2022-11-09T00:37,-1.0778718102312226,UNKNOWN
2022-11-09T00:38,-0.9778718102312212,UNKNOWN
2022-11-09T00:39,-0.8778718102312197,UNKNOWN
2022-11-09T00:40,-0.9778718102312212,UNKNOWN
2022-11-09T00:41,-0.9778718102312212,UNKNOWN
2022-11-09T00:42,-0.9778718102312212,UNKNOWN
2022-11-09T00:43,-1.0778718102312226,UNKNOWN
2022-11-09T00:44,-1.1778718102312205,UNKNOWN
2022-11-09T00:45,-1.2778718102312219,UNKNOWN
2022-11-09T00:46,-1.2778718102312219,UNKNOWN
2022-11-09T00:47,-1.2778718102312219,UNKNOWN
2022-11-09T00:48,-1.2778718102312219,UNKNOWN
2022-11-09T00:49,-1.2778718102312219,UNKNOWN
2022-11-09T00:50,-1.2778718102312219,UNKNOWN
2022-11-09T00:51,-1.2778718102312219,UNKNOWN
2022-11-09T00:52,-1.2778718102312219,UNKNOWN
2022-11-09T00:53,-1.3778718102312197,UNKNOWN
2022-11-09T00:54,-1.4778718102312212,UNKNOWN
2022-11-09T00:55,-1.4778718102312212,UNKNOWN
2022-11-09T00:56,-1.4778718102312212,UNKNOWN
2022-11-09T00:57,-1.4778718102312212,UNKNOWN
2022-11-09T00:58,-1.4778718102312212,UNKNOWN
2022-11-09T00:59,-1.4778718102312212,UNKNOWN
2022-11-09T01:00,-1.4778718102312212,UNKNOWN
2022-11-09T01:01,-1.4778718102312212,UNKNOWN
2022-11-09T01:02,-1.4778718102312212,UNKNOWN
2022-11-09T01:03,-1.4778718102312212,UNKNOWN
2022-11-09T01:04,-1.4778718102312212,UNKNOWN
2022-11-09T01:05,-1.4778718102312212,UNKNOWN
2022-11-09T01:06,-1.4778718102312212,UNKNOWN
2022-11-09T01:07,-1.4778718102312212,UNKNOWN
2022-11-09T01:08,-1.4778718102312212,UNKNOWN
2022-11-09T01:09,-1.3778718102312197,UNKNOWN
2022-11-09T01:10,-1.3778718102312197,UNKNOWN
2022-11-09T01:11,-1.2778718102312219,UNKNOWN
2022-11-09T01:12,-1.2778718102312219,UNKNOWN
2022-11-09T01:13,-1.2778718102312219,UNKNOWN
2022-11-09T01:14,-1.1778718102312205,UNKNOWN
2022-11-09T01:15,-1.1778718102312205,UNKNOWN
2022-11-09T01:16,-1.1778718102312205,UNKNOWN
2022-11-09T01:17,-1.1778718102312205,UNKNOWN
2022-11-09T01:18,-1.1778718102312205,UNKNOWN
2022-11-09T01:19,-1.0778718102312226,UNKNOWN
2022-11-09T01:20,-1.1778718102312205,UNKNOWN
2022-11-09T01:21,-1.0778718102312226,UNKNOWN
2022-11-09T01:22,-1.0778718102312226,UNKNOWN
2022-11-09T01:23,-1.0778718102312226,UNKNOWN
2022-11-09T01:24,-1.0778718102312226,UNKNOWN
2022-11-09T01:25,-1.0778718102312226,UNKNOWN
2022-11-09T01:26,-1.0778718102312226,UNKNOWN
2022-11-09T01:27,-1.0778718102312226,UNKNOWN
2022-11-09T01:28,-1.0778718102312226,UNKNOWN
2022-11-09T01:29,-1.0778718102312226,UNKNOWN
2022-11-09T01:30,-1.1778718102312205,UNKNOWN
2022-11-09T01:31,-1.2778718102312219,UNKNOWN
2022-11-09T01:32,-1.3778718102312197,UNKNOWN
2022-11-09T01:33,-1.3778718102312197,UNKNOWN
2022-11-09T01:34,-1.4778718102312212,UNKNOWN
2022-11-09T01:35,-1.4778718102312212,UNKNOWN
2022-11-09T01:36,-1.5778718102312226,UNKNOWN
2022-11-09T01:37,-1.5778718102312226,UNKNOWN
2022-11-09T01:38,-1.5778718102312226,UNKNOWN
2022-11-09T01:39,-1.5778718102312226,UNKNOWN
2022-11-09T01:40,-1.4778718102312212,UNKNOWN
2022-11-09T01:41,-1.3778718102312197,UNKNOWN
2022-11-09T01:42,-1.2778718102312219,UNKNOWN
2022-11-09T01:43,-1.2778718102312219,UNKNOWN
2022-11-09T01:44,-1.2778718102312219,UNKNOWN
2022-11-09T01:45,-0.9778718102312212,UNKNOWN
2022-11-09T01:46,-0.7778718102312219,UNKNOWN
2022-11-09T01:47,-0.6778718102312205,UNKNOWN
2022-11-09T01:48,-0.6778718102312205,UNKNOWN
2022-11-09T01:49,-0.5778718102312226,UNKNOWN
2022-11-09T01:50,-0.5778718102312226,UNKNOWN
2022-11-09T01:51,-0.5778718102312226,UNKNOWN
2022-11-09T01:52,-0.5778718102312226,UNKNOWN
2022-11-09T01:53,-0.47787181023122116,UNKNOWN
2022-11-09T01:54,-0.47787181023122116,UNKNOWN
2022-11-09T01:55,-0.37787181023121974,UNKNOWN
2022-11-09T01:56,-0.2778718102312183,UNKNOWN
2022-11-09T01:57,-0.2778718102312183,UNKNOWN
2022-11-09T01:58,-0.177871810231224,UNKNOWN
2022-11-09T01:59,-0.07787181023122258,UNKNOWN
2022-11-09T02:00,0.02212818976877884,UNKNOWN
2022-11-09T02:01,0.12212818976878026,UNKNOWN
2022-11-09T02:02,0.22212818976878168,UNKNOWN
2022-11-09T02:03,0.322128189768776,UNKNOWN
2022-11-09T02:04,0.322128189768776,UNKNOWN
2022-11-09T02:05,0.4221281897687774,UNKNOWN
2022-11-09T02:06,0.5221281897687788,UNKNOWN
2022-11-09T02:07,0.6221281897687803,UNKNOWN
2022-11-09T02:08,0.6221281897687803,UNKNOWN
2022-11-09T02:09,0.7221281897687817,UNKNOWN
2022-11-09T02:10,0.822128189768776,UNKNOWN
2022-11-09T02:11,0.822128189768776,UNKNOWN
2022-11-09T02:12,0.9221281897687774,UNKNOWN
2022-11-09T02:13,1.0221281897687788,UNKNOWN
2022-11-09T02:14,1.0221281897687788,UNKNOWN
2022-11-09T02:15,1.1221281897687803,UNKNOWN
2022-11-09T02:16,1.1221281897687803,UNKNOWN
2022-11-09T02:17,1.1221281897687803,UNKNOWN
2022-11-09T02:18,1.1221281897687803,UNKNOWN
2022-11-09T02:19,1.0221281897687788,UNKNOWN
2022-11-09T02:20,1.0221281897687788,UNKNOWN
2022-11-09T02:21,0.9221281897687774,UNKNOWN
2022-11-09T02:22,0.822128189768776,UNKNOWN
2022-11-09T02:23,0.7221281897687817,UNKNOWN
2022-11-09T02:24,0.6221281897687803,UNKNOWN
2022-11-09T02:25,0.5221281897687788,UNKNOWN
2022-11-09T02:26,0.5221281897687788,UNKNOWN
2022-11-09T02:27,0.5221281897687788,UNKNOWN
2022-11-09T02:28,0.4221281897687774,UNKNOWN
2022-11-09T02:29,0.322128189768776,UNKNOWN
2022-11-09T02:30,0.322128189768776,UNKNOWN
2022-11-09T02:31,0.322128189768776,UNKNOWN
2022-11-09T02:32,0.322128189768776,UNKNOWN
2022-11-09T02:33,0.322128189768776,UNKNOWN
2022-11-09T02:34,0.22212818976878168,UNKNOWN
2022-11-09T02:35,0.22212818976878168,UNKNOWN
2022-11-09T02:36,0.22212818976878168,UNKNOWN
2022-11-09T02:37,0.22212818976878168,UNKNOWN
2022-11-09T02:38,0.22212818976878168,UNKNOWN
2022-11-09T02:39,0.22212818976878168,UNKNOWN
2022-11-09T02:40,0.22212818976878168,UNKNOWN
2022-11-09T02:41,0.22212818976878168,UNKNOWN
