recorded_time,temperature,sensor_type
2023-04-14T00:00,-1.1819233091787424,UNKNOWN
2023-04-14T00:01,-1.2819233091787439,UNKNOWN
2023-04-14T00:02,-1.3819233091787417,UNKNOWN
2023-04-14T00:03,-1.4819233091787432,UNKNOWN
2023-04-14T00:04,-1.4819233091787432,UNKNOWN
2023-04-14T00:05,-1.581923309178741,UNKNOWN
2023-04-14T00:06,-1.6819233091787424,UNKNOWN
2023-04-14T00:07,-1.7819233091787439,UNKNOWN
2023-04-14T00:08,-1.9819233091787432,UNKNOWN
2023-04-14T00:09,-2.081923309178741,UNKNOWN
2023-04-14T00:10,-2.1819233091787424,UNKNOWN
2023-04-14T00:11,-2.281923309178744,UNKNOWN
2023-04-14T00:12,-2.1819233091787424,UNKNOWN
2023-04-14T00:13,-2.1819233091787424,UNKNOWN
2023-04-14T00:14,-2.1819233091787424,UNKNOWN
2023-04-14T00:15,-2.281923309178744,UNKNOWN
2023-04-14T00:16,-2.3819233091787417,UNKNOWN
2023-04-14T00:17,-2.481923309178743,UNKNOWN
2023-04-14T00:18,-2.481923309178743,UNKNOWN
2023-04-14T00:19,-2.481923309178743,UNKNOWN
2023-04-14T00:20,-2.581923309178741,UNKNOWN
2023-04-14T00:21,-2.481923309178743,UNKNOWN
2023-04-14T00:22,-2.281923309178744,UNKNOWN
2023-04-14T00:23,-2.1819233091787424,UNKNOWN
2023-04-14T00:24,-2.081923309178741,UNKNOWN
2023-04-14T00:25,-1.9819233091787432,UNKNOWN
2023-04-14T00:26,-1.9819233091787432,UNKNOWN
2023-04-14T00:27,-1.8819233091787417,UNKNOWN
2023-04-14T00:28,-1.9819233091787432,UNKNOWN
2023-04-14T00:29,-1.9819233091787432,UNKNOWN
2023-04-14T00:31,-1.8819233091787417,UNKNOWN
2023-04-14T00:32,-1.7819233091787439,UNKNOWN
2023-04-14T00:33,-1.6819233091787424,UNKNOWN
2023-04-14T00:34,-1.6819233091787424,UNKNOWN
2023-04-14T00:35,-1.6819233091787424,UNKNOWN
2023-04-14T00:36,-1.6819233091787424,UNKNOWN
2023-04-14T00:37,-1.581923309178741,UNKNOWN
2023-04-14T00:38,-1.4819233091787432,UNKNOWN
2023-04-14T00:39,-1.4819233091787432,UNKNOWN
2023-04-14T00:40,-1.3819233091787417,UNKNOWN
2023-04-14T00:41,-1.1819233091787424,UNKNOWN
2023-04-14T00:42,-1.081923309178741,UNKNOWN
2023-04-14T00:43,-0.8819233091787417,UNKNOWN
2023-04-14T00:44,-0.7819233091787439,UNKNOWN
2023-04-14T00:45,-0.6819233091787424,UNKNOWN
2023-04-14T00:46,-0.4819233091787396,UNKNOWN
2023-04-14T00:47,-0.3819233091787453,UNKNOWN
2023-04-14T00:48,-0.28192330917874386,UNKNOWN
2023-04-14T00:49,-0.18192330917874244,UNKNOWN
2023-04-14T00:50,-0.08192330917874102,UNKNOWN
