recorded_time,temperature,sensor_type
2022-11-03T00:00,-2.2483487194223954,UNKNOWN
2022-11-03T00:01,-2.048348719422396,UNKNOWN
2022-11-03T00:02,-2.048348719422396,UNKNOWN
2022-11-03T00:03,-2.048348719422396,UNKNOWN
2022-11-03T00:04,-2.048348719422396,UNKNOWN
2022-11-03T00:05,-1.9483487194223947,UNKNOWN
2022-11-03T00:06,-1.8483487194223969,UNKNOWN
2022-11-03T00:07,-1.648348719422394,UNKNOWN
2022-11-03T00:08,-1.5483487194223962,UNKNOWN
2022-11-03T00:09,-1.4483487194223947,UNKNOWN
2022-11-03T00:10,-1.4483487194223947,UNKNOWN
2022-11-03T00:11,-1.5483487194223962,UNKNOWN
2022-11-03T00:12,-1.648348719422394,UNKNOWN
2022-11-03T00:13,-1.7483487194223954,UNKNOWN
2022-11-03T00:14,-1.648348719422394,UNKNOWN
2022-11-03T00:15,-1.4483487194223947,UNKNOWN
2022-11-03T00:16,-1.4483487194223947,UNKNOWN
2022-11-03T00:17,-1.3483487194223969,UNKNOWN
2022-11-03T00:18,-1.3483487194223969,UNKNOWN
2022-11-03T00:19,-1.4483487194223947,UNKNOWN
2022-11-03T00:20,-1.648348719422394,UNKNOWN
2022-11-03T00:21,-1.7483487194223954,UNKNOWN
2022-11-03T00:22,-1.7483487194223954,UNKNOWN
2022-11-03T00:23,-1.5483487194223962,UNKNOWN
2022-11-03T00:24,-1.5483487194223962,UNKNOWN
2022-11-03T00:25,-1.4483487194223947,UNKNOWN
2022-11-03T00:26,-1.2483487194223954,UNKNOWN
2022-11-03T00:27,-1.148348719422394,UNKNOWN
2022-11-03T00:28,-1.2483487194223954,UNKNOWN
2022-11-03T00:29,-1.5483487194223962,UNKNOWN
2022-11-03T00:30,-1.648348719422394,UNKNOWN
2022-11-03T00:31,-1.7483487194223954,UNKNOWN
2022-11-03T00:32,-1.8483487194223969,UNKNOWN
2022-11-03T00:33,-1.8483487194223969,UNKNOWN
2022-11-03T00:34,-1.7483487194223954,UNKNOWN
2022-11-03T00:35,-1.5483487194223962,UNKNOWN
2022-11-03T00:36,-1.3483487194223969,UNKNOWN
2022-11-03T00:37,-1.2483487194223954,UNKNOWN
2022-11-03T00:38,-1.0483487194223962,UNKNOWN
2022-11-03T00:39,-1.0483487194223962,UNKNOWN
2022-11-03T00:40,-0.9483487194223947,UNKNOWN
2022-11-03T00:41,-0.8483487194223969,UNKNOWN
2022-11-03T00:42,-0.7483487194223954,UNKNOWN
2022-11-03T00:43,-0.7483487194223954,UNKNOWN
2022-11-03T00:44,-0.7483487194223954,UNKNOWN
2022-11-03T00:45,-0.648348719422394,UNKNOWN
