timestamp,rmssd,coverage,low_frequency,high_frequency
2023-04-11T01:55:00,74.781,0.98,348.743,748.441
2023-04-11T02:00:00,59.984,0.931,250.797,442.711
2023-04-11T02:05:00,66.373,0.943,831.897,501.882
2023-04-11T02:10:00,75.852,1.003,502.646,732.923
2023-04-11T02:15:00,74.198,1.004,397.456,626.981
2023-04-11T02:20:00,88.109,0.98,2222.859,1297.72
2023-04-11T02:25:00,91.336,0.963,796.291,1161.09
2023-04-11T02:30:00,85.5,0.92,824.426,1252.595
2023-04-11T02:35:00,93.589,0.988,1413.461,1555.341
2023-04-11T02:40:00,92.33,0.958,1001.588,1029.549
2023-04-11T02:45:00,78.131,1.005,804.134,974.561
2023-04-11T02:50:00,76.365,0.905,348.474,962.071
2023-04-11T02:55:00,96.454,0.9,1598.173,1360.624
2023-04-11T03:00:00,83.209,0.826,524.78,714.728
2023-04-11T03:05:00,77.102,0.913,1498.347,941.274
2023-04-11T03:10:00,64.773,0.988,766.313,796.645
2023-04-11T03:15:00,80.889,0.978,2466.359,923.089
2023-04-11T03:20:00,94.507,0.708,1174.524,1417.343
2023-04-11T03:25:00,77.531,0.755,834.87,879.11
2023-04-11T03:30:00,65.427,1.006,276.323,703.594
2023-04-11T03:35:00,65.777,0.995,135.757,656.268
2023-04-11T03:40:00,69.43,1.003,241.34,692.012
2023-04-11T03:45:00,91.379,1.005,1051.619,1440.533
2023-04-11T03:50:00,79.904,1.003,232.193,807.297
2023-04-11T03:55:00,75.609,1.005,204.23,790.349
2023-04-11T04:00:00,84.236,0.877,1068.221,857.222
2023-04-11T04:05:00,93.903,0.993,411.275,997.087
2023-04-11T04:10:00,97.467,1.002,301.081,731.971
2023-04-11T04:15:00,107.64,0.971,480.942,1202.574
2023-04-11T04:20:00,119.551,0.973,815.988,1555.468
2023-04-11T04:25:00,132.928,1.004,554.394,2303.424
2023-04-11T04:30:00,114.613,0.951,1165.905,1425.395
2023-04-11T04:35:00,126.158,0.949,1095.439,1516.463
2023-04-11T04:40:00,129.817,0.997,2272.425,2920.53
2023-04-11T04:45:00,134.529,0.928,1274.418,2549.115
2023-04-11T04:50:00,121.699,1.002,2551.425,1764.386
2023-04-11T04:55:00,134.564,0.966,608.799,2439.521
2023-04-11T05:00:00,103.484,0.933,1168.969,1375.664
2023-04-11T05:05:00,103.151,0.864,657.054,1182.037
2023-04-11T05:10:00,68.701,0.839,273.112,620.496
2023-04-11T05:15:00,61.172,0.917,1033.59,607.022
2023-04-11T05:20:00,69.809,0.889,386.095,687.694
2023-04-11T05:25:00,77.606,0.901,918.614,828.535
2023-04-11T05:30:00,86.805,0.971,503.091,1272.661
2023-04-11T05:35:00,84.673,0.924,538.193,1447.761
2023-04-11T05:40:00,85.925,0.915,460.805,1096.001
2023-04-11T05:45:00,87.719,1.006,481.697,1209.645
2023-04-11T05:50:00,86.691,1.002,484.186,1348.846
2023-04-11T05:55:00,96.049,0.942,1754.285,1325.488
2023-04-11T06:00:00,104.445,0.964,554.612,1084.97
2023-04-11T06:05:00,94.372,0.968,1070.038,1242.818
2023-04-11T06:10:00,105.867,1.005,598.065,1242.377
2023-04-11T06:15:00,98.796,0.997,1810.16,1391.595
2023-04-11T06:20:00,103.178,0.913,2841.033,1538.07
2023-04-11T06:25:00,92.845,0.948,2696.309,960.047
2023-04-11T06:30:00,128.307,0.946,2974.429,2295.485
2023-04-11T06:35:00,117.604,1.004,1936.331,1505.401
2023-04-11T06:40:00,124.534,0.918,1373.325,1838.716
2023-04-11T06:45:00,128.936,0.801,1595.403,1112.224
2023-04-11T06:50:00,109.179,0.91,2160.736,1248.178
2023-04-11T06:55:00,85.053,1.005,4260.683,1327.743
2023-04-11T07:00:00,100.277,0.989,604.197,1433.738
2023-04-11T07:05:00,113.262,1.002,1229.907,1898.761
2023-04-11T07:10:00,98.659,1.005,1032.226,1380.288
2023-04-11T07:15:00,115.389,1.004,955.3,1661.222
2023-04-11T07:20:00,115.612,1.004,1697.406,1938.543
2023-04-11T07:25:00,109.688,0.861,485.391,1394.093
