timestamp,rmssd,coverage,low_frequency,high_frequency
2023-04-13T00:25:00,68.428,0.99,1502.602,615.206
2023-04-13T00:30:00,66.19,0.931,622.377,527.513
2023-04-13T00:35:00,67.264,0.994,968.283,519.858
2023-04-13T00:40:00,70.041,1.005,334.555,561.904
2023-04-13T00:45:00,69.984,0.998,348.058,554.132
2023-04-13T00:50:00,71.474,1.003,535.743,673.155
2023-04-13T00:55:00,81.778,0.948,656.181,736.813
2023-04-13T01:00:00,91.41,0.919,1315.598,1197.601
2023-04-13T01:05:00,60.075,0.915,885.601,569.005
2023-04-13T01:10:00,60.787,0.983,1029.825,505.512
2023-04-13T01:15:00,73.534,0.895,1719.197,798.911
2023-04-13T01:20:00,61.774,0.967,6204.372,942.135
2023-04-13T01:25:00,74.13,0.965,1748.266,962.502
2023-04-13T01:30:00,78.696,0.928,667.071,852.633
2023-04-13T01:35:00,91.669,0.909,1657.433,1086.173
2023-04-13T01:40:00,97.618,0.906,567.422,1239.151
2023-04-13T01:45:00,99.996,0.99,1287.2,1492.859
2023-04-13T01:50:00,104.939,1.004,464.069,1083.938
2023-04-13T01:55:00,109.529,1.001,552.938,1419.998
2023-04-13T02:00:00,116.665,0.969,795.015,1694.878
2023-04-13T02:05:00,118.727,1.004,941.345,1976.31
2023-04-13T02:10:00,114.757,1.004,624.152,1468.688
2023-04-13T02:15:00,110.685,0.959,1844.01,1290.458
2023-04-13T02:20:00,108.011,0.945,1200.223,1329.913
2023-04-13T02:25:00,113.914,1.001,807.009,1469.767
2023-04-13T02:30:00,111.94,1.005,740.168,1312.387
2023-04-13T02:35:00,126.718,1.004,1693.785,2194.656
2023-04-13T02:40:00,118.778,1.005,555.313,1819.269
2023-04-13T02:45:00,143.356,0.938,958.644,2809.063
2023-04-13T02:50:00,106.672,0.995,2162.323,1581.624
2023-04-13T02:55:00,108.498,0.94,3322.738,1826.892
2023-04-13T03:00:00,118.583,0.863,1496.152,2043.864
2023-04-13T03:05:00,69.13,0.99,929.535,663.907
2023-04-13T03:10:00,62.911,0.974,1756.397,790.12
2023-04-13T03:15:00,71.051,0.973,970.477,770.831
2023-04-13T03:20:00,66.621,1.004,522.566,704.336
2023-04-13T03:25:00,72.202,0.967,656.573,884.032
2023-04-13T03:30:00,100.787,0.997,539.437,1712.353
2023-04-13T03:35:00,89.858,1.002,535.283,1275.327
2023-04-13T03:40:00,80.505,1.003,639.657,745.267
2023-04-13T03:45:00,83.715,1.003,735.713,953.9
2023-04-13T03:50:00,101.012,1.006,1509.667,1659.278
2023-04-13T03:55:00,85.311,1.002,353.91,920.33
2023-04-13T04:00:00,78.003,0.977,2002.117,821.331
2023-04-13T04:05:00,89.639,1.007,982.436,1297.618
2023-04-13T04:10:00,82.898,0.9,1032.581,1000.095
2023-04-13T04:15:00,93.136,1.001,1891.302,1005.751
2023-04-13T04:20:00,109.633,1.007,1001.066,1350.788
2023-04-13T04:25:00,143.758,0.923,3648.0,3340.635
2023-04-13T04:30:00,136.201,0.962,2277.26,1508.158
2023-04-13T04:35:00,145.302,0.85,3243.636,2079.459
2023-04-13T04:40:00,140.411,0.955,1611.684,2611.286
2023-04-13T04:45:00,158.062,0.997,1102.687,3109.529
2023-04-13T04:50:00,147.996,0.994,1152.543,3170.31
2023-04-13T04:55:00,98.187,0.884,1508.236,1000.948
2023-04-13T05:00:00,71.421,0.912,739.303,921.996
2023-04-13T05:05:00,87.958,0.835,1969.597,1133.809
2023-04-13T05:10:00,117.993,0.943,935.056,1555.652
2023-04-13T05:15:00,141.422,0.954,1489.052,2738.793
2023-04-13T05:20:00,101.083,0.778,2933.918,1465.503
2023-04-13T05:25:00,83.635,1.006,862.439,964.469
2023-04-13T05:30:00,93.879,0.996,689.116,1236.186
2023-04-13T05:35:00,106.446,1.002,672.762,1781.542
2023-04-13T05:40:00,89.958,0.921,1282.014,1150.7
2023-04-13T05:45:00,99.518,1.002,905.721,1505.468
2023-04-13T05:50:00,111.954,0.986,3319.414,2132.274
2023-04-13T05:55:00,94.816,0.999,397.904,1339.07
2023-04-13T06:00:00,76.937,1.003,747.32,842.28
2023-04-13T06:05:00,59.47,0.92,919.576,379.441
2023-04-13T06:10:00,154.091,0.953,2162.475,1825.423
2023-04-13T06:15:00,124.79,0.976,1413.658,878.254
2023-04-13T06:20:00,155.164,0.957,5467.967,4311.835
2023-04-13T06:25:00,105.33,0.938,823.838,640.325
2023-04-13T06:30:00,124.465,0.872,5174.431,2546.66
2023-04-13T06:35:00,152.805,0.956,2441.623,2638.828
2023-04-13T06:40:00,136.033,0.967,2725.593,2819.617
2023-04-13T06:45:00,128.101,1.005,3432.983,2699.339
2023-04-13T06:50:00,129.536,0.954,1908.442,2562.966
2023-04-13T06:55:00,157.875,1.004,2213.989,3812.904
2023-04-13T07:00:00,147.356,0.996,1250.613,2966.452
2023-04-13T07:05:00,150.086,1.002,1342.601,2524.174
2023-04-13T07:10:00,152.835,1.003,1133.685,2860.664
