timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-11T00:25:00,41.796,0.879,753.583,233.709
2022-11-11T00:30:00,52.544,0.933,307.765,368.157
2022-11-11T00:35:00,67.563,1.002,433.071,877.044
2022-11-11T00:40:00,70.225,1.005,227.117,947.005
2022-11-11T00:45:00,74.166,1.002,122.134,941.787
2022-11-11T00:50:00,74.276,1.003,274.342,917.546
2022-11-11T00:55:00,76.66,1.002,407.141,1014.168
2022-11-11T01:00:00,62.652,0.949,310.918,555.456
2022-11-11T01:05:00,92.509,1.002,4388.525,1239.144
2022-11-11T01:10:00,77.315,0.935,2595.62,1031.774
2022-11-11T01:15:00,55.621,0.886,872.04,343.786
2022-11-11T01:20:00,63.941,0.842,672.367,300.134
2022-11-11T01:25:00,63.206,0.934,945.5,469.042
2022-11-11T01:30:00,64.066,0.827,1426.469,482.377
2022-11-11T01:35:00,75.23,0.948,818.32,679.527
2022-11-11T01:40:00,77.591,0.972,171.0,868.753
2022-11-11T01:45:00,92.057,0.834,726.348,1106.875
2022-11-11T01:50:00,98.081,0.996,1772.853,1565.638
2022-11-11T01:55:00,83.559,0.995,1822.917,1006.526
2022-11-11T02:00:00,79.95,1.004,1040.24,962.27
2022-11-11T02:05:00,83.457,0.99,247.528,1120.088
2022-11-11T02:10:00,88.575,1.004,939.42,1210.01
2022-11-11T02:15:00,93.71,1.003,1107.982,1382.837
2022-11-11T02:20:00,99.536,1.001,455.417,1411.905
2022-11-11T02:25:00,94.491,1.004,577.27,1422.191
2022-11-11T02:30:00,88.476,1.002,597.934,1079.537
2022-11-11T02:35:00,85.774,1.006,783.155,1076.149
2022-11-11T02:40:00,88.736,0.95,680.983,1329.366
2022-11-11T02:45:00,89.371,0.983,3737.972,1355.731
2022-11-11T02:50:00,53.771,0.996,290.335,209.062
2022-11-11T02:55:00,43.713,0.939,399.541,151.299
2022-11-11T03:00:00,58.99,0.908,758.797,629.181
2022-11-11T03:05:00,51.071,0.984,369.719,374.479
2022-11-11T03:10:00,74.673,0.974,764.964,929.376
2022-11-11T03:15:00,81.457,0.886,852.113,1015.595
2022-11-11T03:20:00,75.549,0.932,961.174,716.708
2022-11-11T03:25:00,75.727,1.004,339.527,823.089
2022-11-11T03:30:00,74.319,0.943,678.095,750.044
2022-11-11T03:35:00,86.529,0.99,1339.55,1121.097
2022-11-11T03:40:00,90.846,1.004,1246.866,1093.933
2022-11-11T03:45:00,85.625,1.003,776.311,1081.161
2022-11-11T03:50:00,85.405,1.004,354.768,1156.536
2022-11-11T03:55:00,86.419,1.004,785.434,1196.642
2022-11-11T04:00:00,90.335,1.004,1704.628,1144.336
2022-11-11T04:05:00,88.88,1.002,781.017,1091.751
2022-11-11T04:10:00,86.931,0.896,1154.001,884.497
2022-11-11T04:15:00,88.746,0.765,2052.247,648.848
2022-11-11T04:20:00,63.116,0.95,928.584,620.217
2022-11-11T04:25:00,79.608,0.732,536.599,758.454
2022-11-11T04:30:00,60.622,0.932,1171.508,397.548
2022-11-11T04:35:00,48.04,0.987,882.733,214.493
2022-11-11T04:45:00,66.102,0.7,789.222,623.126
2022-11-11T04:50:00,73.342,0.991,759.28,722.708
2022-11-11T04:55:00,108.328,0.938,1842.677,1637.838
2022-11-11T05:00:00,99.939,0.944,739.972,1478.275
2022-11-11T05:05:00,139.858,1.004,1652.906,2720.426
2022-11-11T05:10:00,127.994,1.004,797.718,2716.315
2022-11-11T05:15:00,119.165,0.879,3308.549,2297.394
2022-11-11T05:20:00,116.487,0.949,3557.14,1754.964
2022-11-11T05:25:00,119.206,0.962,1590.734,1627.467
2022-11-11T05:30:00,128.675,0.995,1517.748,1783.23
2022-11-11T05:35:00,105.486,1.005,2285.669,1443.489
2022-11-11T05:40:00,109.1,0.997,1532.64,1408.28
2022-11-11T05:45:00,104.028,0.956,2394.203,1065.193
2022-11-11T05:50:00,111.982,0.955,3405.958,1326.928
2022-11-11T05:55:00,102.917,0.99,3723.463,1053.927
2022-11-11T06:00:00,97.405,0.941,2261.84,1358.928
2022-11-11T06:05:00,90.631,0.937,2854.126,1001.242
2022-11-11T06:10:00,56.048,0.964,562.092,455.077
2022-11-11T06:15:00,74.203,0.85,2296.869,1010.234
2022-11-11T06:20:00,65.918,0.959,1595.012,702.597
2022-11-11T06:25:00,54.471,0.968,1082.346,484.419
2022-11-11T06:30:00,107.827,0.935,1380.504,1641.316
2022-11-11T06:35:00,87.557,1.003,1188.208,1153.254
2022-11-11T06:40:00,89.438,0.995,873.424,1315.003
2022-11-11T06:45:00,97.296,0.97,1743.704,1447.976
2022-11-11T06:50:00,100.648,1.003,798.162,1265.84
2022-11-11T06:55:00,102.602,0.996,927.758,1787.25
2022-11-11T07:00:00,107.661,1.004,962.237,1612.394
2022-11-11T07:05:00,101.446,1.005,1175.961,1772.681
2022-11-11T07:10:00,104.822,0.994,710.072,1523.719
2022-11-11T07:15:00,104.608,1.005,818.711,1412.734
2022-11-11T07:20:00,114.018,0.982,1083.982,1888.405
2022-11-11T07:25:00,122.894,0.845,3671.693,1443.715
2022-11-11T07:30:00,114.061,0.79,1882.65,1323.337
2022-11-11T07:35:00,85.714,1.001,1100.356,949.075
2022-11-11T07:40:00,127.398,0.944,3285.48,3376.402
2022-11-11T07:45:00,122.646,1.003,2413.023,2829.575
2022-11-11T07:50:00,111.159,0.995,2029.682,1498.079
2022-11-11T07:55:00,105.506,0.959,1897.638,1490.872
2022-11-11T08:00:00,113.136,1.0,2199.82,1777.356
2022-11-11T08:05:00,120.45,0.947,3151.426,1792.808
2022-11-11T08:10:00,138.729,0.918,3527.897,3025.364
2022-11-11T08:15:00,101.232,0.792,1068.564,1168.973
2022-11-11T08:20:00,74.097,0.958,1030.187,764.258
