timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-07T00:00:00,35.956,1.0,576.552,237.775
2022-11-07T00:05:00,35.766,1.003,615.09,299.605
2022-11-07T00:10:00,33.801,1.005,293.898,272.93
2022-11-07T00:15:00,35.894,1.001,493.265,270.481
2022-11-07T00:20:00,36.524,1.003,641.626,334.298
2022-11-07T00:25:00,39.342,1.002,1062.591,325.606
2022-11-07T00:30:00,36.324,0.864,3759.044,478.395
2022-11-07T00:35:00,46.45,0.946,3099.125,609.232
2022-11-07T00:40:00,43.215,0.972,2067.869,425.243
2022-11-07T00:45:00,30.489,0.946,1404.261,170.531
2022-11-07T00:50:00,37.085,0.98,2823.623,426.61
2022-11-07T00:55:00,30.735,0.973,557.115,126.93
2022-11-07T01:00:00,49.287,0.987,1003.747,643.627
2022-11-07T01:05:00,48.085,0.949,2562.572,603.569
2022-11-07T01:10:00,36.729,1.002,759.274,274.084
2022-11-07T01:15:00,31.739,1.002,797.061,185.542
2022-11-07T01:20:00,29.6,1.005,538.742,221.41
2022-11-07T01:25:00,34.9,1.002,1421.181,266.748
2022-11-07T01:30:00,33.594,1.003,465.282,243.864
2022-11-07T01:35:00,31.29,1.004,533.022,216.695
2022-11-07T01:45:00,62.265,0.967,1292.317,948.846
2022-11-07T01:50:00,53.442,0.834,1152.572,522.364
2022-11-07T01:55:00,52.066,0.837,2697.053,476.616
2022-11-07T02:00:00,57.12,0.781,4704.646,497.983
2022-11-07T02:05:00,52.387,0.838,3098.956,528.626
2022-11-07T02:10:00,58.071,0.975,1274.939,723.961
2022-11-07T02:15:00,64.764,0.818,2895.8,533.907
2022-11-07T02:20:00,54.545,0.966,1386.805,713.741
2022-11-07T02:25:00,47.516,0.995,3254.127,643.254
2022-11-07T02:30:00,45.668,0.829,2310.733,481.879
2022-11-07T02:35:00,69.467,0.949,3850.137,1263.886
2022-11-07T02:40:00,64.205,0.901,5279.67,775.409
2022-11-07T02:45:00,73.628,0.791,2797.559,893.121
2022-11-07T02:50:00,52.503,0.971,2265.735,641.986
2022-11-07T02:55:00,41.041,1.003,746.483,473.158
2022-11-07T03:00:00,55.58,1.003,1166.869,723.788
2022-11-07T03:05:00,32.963,1.004,512.916,245.568
2022-11-07T03:10:00,49.034,1.005,1353.019,428.34
2022-11-07T03:15:00,51.808,0.939,549.082,656.681
2022-11-07T03:20:00,64.951,0.915,2986.068,785.634
2022-11-07T03:25:00,54.946,0.973,2673.005,672.348
2022-11-07T03:30:00,68.134,0.967,3206.856,910.964
2022-11-07T03:35:00,71.564,0.9,2291.56,1056.832
2022-11-07T03:40:00,55.605,0.916,3278.915,552.325
2022-11-07T03:45:00,56.942,0.935,1939.027,563.181
2022-11-07T03:50:00,50.768,0.921,4079.591,616.575
2022-11-07T03:55:00,59.435,0.75,3037.121,664.766
2022-11-07T04:00:00,38.267,0.908,504.356,194.404
2022-11-07T04:05:00,61.89,0.935,2781.484,891.231
2022-11-07T04:25:00,44.782,0.962,914.334,328.759
2022-11-07T04:30:00,37.452,1.004,278.228,250.108
2022-11-07T04:35:00,35.507,1.004,604.201,209.996
2022-11-07T04:40:00,42.91,0.928,1049.38,273.768
2022-11-07T04:45:00,41.82,0.865,1623.933,266.638
2022-11-07T04:50:00,40.418,0.862,1587.483,393.597
2022-11-07T04:55:00,70.785,0.954,1578.152,1154.034
2022-11-07T05:00:00,37.561,0.956,2229.499,631.102
2022-11-07T05:05:00,51.884,0.942,1521.09,338.861
2022-11-07T05:10:00,70.109,0.867,6255.062,1230.077
2022-11-07T05:15:00,45.717,0.927,3685.892,586.072
2022-11-07T05:20:00,38.247,0.893,2064.226,491.113
2022-11-07T05:25:00,58.431,0.945,3948.122,1013.512
2022-11-07T05:35:00,51.947,1.004,958.602,441.561
2022-11-07T05:40:00,50.025,0.809,2511.69,288.351
2022-11-07T05:45:00,50.227,1.001,2752.448,429.314
2022-11-07T05:50:00,62.463,0.87,5261.314,542.962
2022-11-07T05:55:00,38.331,1.005,472.519,239.557
2022-11-07T06:00:00,30.729,1.003,677.279,184.805
2022-11-07T06:05:00,53.859,0.777,6886.363,411.695
2022-11-07T06:10:00,55.915,0.868,5927.209,585.537
2022-11-07T06:15:00,50.255,0.981,1017.708,582.335
2022-11-07T06:20:00,55.05,0.905,1836.148,670.637
2022-11-07T06:25:00,49.888,0.93,4875.544,499.865
2022-11-07T06:30:00,45.551,0.902,5694.061,418.255
2022-11-07T06:35:00,46.432,0.938,6483.473,385.917
2022-11-07T06:40:00,48.098,0.911,4821.922,793.528
