timestamp,value
2022-10-26T05:01:03Z,91.3
2022-10-26T05:02:03Z,91.4
2022-10-26T05:03:03Z,92.8
2022-10-26T05:04:03Z,93.8
2022-10-26T05:05:03Z,94.2
2022-10-26T05:06:03Z,50.0
2022-10-26T05:07:03Z,94.1
2022-10-26T05:08:03Z,93.4
2022-10-26T05:09:03Z,92.8
2022-10-26T05:10:03Z,92.5
2022-10-26T05:11:03Z,92.4
2022-10-26T05:12:03Z,50.0
2022-10-26T05:13:03Z,92.5
2022-10-26T05:14:03Z,92.5
2022-10-26T05:15:03Z,92.4
2022-10-26T05:16:03Z,92.4
2022-10-26T05:17:03Z,50.0
2022-10-26T05:18:03Z,91.8
2022-10-26T05:19:03Z,91.1
2022-10-26T05:20:03Z,90.6
2022-10-26T05:21:03Z,90.5
2022-10-26T05:22:03Z,90.4
2022-10-26T05:23:03Z,90.4
2022-10-26T05:24:03Z,90.4
2022-10-26T05:25:03Z,90.2
2022-10-26T05:26:03Z,90.4
2022-10-26T05:27:03Z,90.3
2022-10-26T05:28:03Z,90.3
2022-10-26T05:29:03Z,90.4
2022-10-26T05:30:03Z,50.0
2022-10-26T05:31:03Z,50.0
2022-10-26T05:32:03Z,91.0
2022-10-26T05:33:03Z,50.0
2022-10-26T05:34:03Z,91.0
2022-10-26T05:35:03Z,90.8
2022-10-26T05:36:03Z,90.8
2022-10-26T05:37:03Z,91.3
2022-10-26T05:38:03Z,50.0
2022-10-26T05:39:03Z,92.0
2022-10-26T05:40:03Z,92.4
2022-10-26T05:41:03Z,93.0
2022-10-26T05:42:03Z,93.7
2022-10-26T05:43:03Z,94.0
2022-10-26T05:44:03Z,94.4
2022-10-26T05:45:03Z,94.4
2022-10-26T05:46:03Z,94.5
2022-10-26T05:47:03Z,94.5
2022-10-26T05:48:03Z,50.0
2022-10-26T05:49:03Z,50.0
2022-10-26T05:50:03Z,94.6
2022-10-26T05:51:03Z,94.8
2022-10-26T05:52:03Z,50.0
2022-10-26T05:53:03Z,50.0
2022-10-26T05:54:03Z,95.1
2022-10-26T05:55:03Z,95.5
2022-10-26T05:56:03Z,95.9
2022-10-26T05:57:03Z,96.0
2022-10-26T05:58:03Z,95.8
2022-10-26T05:59:03Z,95.4
2022-10-26T06:00:03Z,94.8
2022-10-26T06:01:03Z,94.3
2022-10-26T06:02:03Z,94.0
2022-10-26T06:03:03Z,93.8
2022-10-26T06:04:03Z,93.7
2022-10-26T06:05:03Z,93.6
2022-10-26T06:06:03Z,93.5
2022-10-26T06:07:03Z,93.4
2022-10-26T06:08:03Z,93.4
2022-10-26T06:09:03Z,93.4
2022-10-26T06:10:03Z,93.4
2022-10-26T06:11:03Z,93.5
2022-10-26T06:12:03Z,93.5
2022-10-26T06:13:03Z,50.0
2022-10-26T06:14:03Z,50.0
2022-10-26T06:15:03Z,50.0
2022-10-26T06:16:03Z,50.0
2022-10-26T06:17:03Z,50.0
2022-10-26T06:18:03Z,50.0
2022-10-26T06:19:03Z,92.7
2022-10-26T06:20:03Z,91.8
2022-10-26T06:21:03Z,91.2
2022-10-26T06:22:03Z,50.0
2022-10-26T06:23:03Z,50.0
2022-10-26T06:24:03Z,50.0
2022-10-26T06:25:03Z,91.1
2022-10-26T06:26:03Z,91.3
2022-10-26T06:27:03Z,91.4
2022-10-26T06:28:03Z,91.0
2022-10-26T06:29:03Z,50.0
2022-10-26T06:30:03Z,90.9
2022-10-26T06:31:03Z,91.2
2022-10-26T06:32:03Z,91.4
2022-10-26T06:33:03Z,50.0
2022-10-26T06:34:03Z,91.5
2022-10-26T06:35:03Z,91.3
2022-10-26T06:36:03Z,91.0
2022-10-26T06:37:03Z,91.0
2022-10-26T06:38:03Z,50.0
2022-10-26T06:39:03Z,90.3
2022-10-26T06:40:03Z,90.4
2022-10-26T06:41:03Z,90.5
2022-10-26T06:42:03Z,90.5
2022-10-26T06:43:03Z,50.0
2022-10-26T06:44:03Z,50.0
2022-10-26T06:45:03Z,93.4
2022-10-26T06:46:03Z,94.6
2022-10-26T06:47:03Z,50.0
2022-10-26T06:48:03Z,50.0
2022-10-26T06:49:03Z,94.6
2022-10-26T06:50:03Z,50.0
2022-10-26T06:51:03Z,94.2
2022-10-26T06:52:03Z,94.2
2022-10-26T06:53:03Z,94.2
2022-10-26T06:54:03Z,94.3
2022-10-26T06:55:03Z,94.2
2022-10-26T06:56:03Z,94.2
2022-10-26T06:57:03Z,94.1
2022-10-26T06:58:03Z,50.0
2022-10-26T06:59:03Z,93.4
2022-10-26T07:00:03Z,93.0
2022-10-26T07:01:03Z,92.7
2022-10-26T07:02:03Z,92.4
2022-10-26T07:03:03Z,92.2
2022-10-26T07:04:03Z,92.2
2022-10-26T07:05:03Z,92.1
2022-10-26T07:06:03Z,92.0
2022-10-26T07:07:03Z,92.1
2022-10-26T07:08:03Z,92.0
2022-10-26T07:09:03Z,92.0
2022-10-26T07:10:03Z,92.0
2022-10-26T07:11:03Z,92.0
2022-10-26T07:12:03Z,50.0
2022-10-26T07:13:03Z,92.0
2022-10-26T07:14:03Z,92.0
2022-10-26T07:15:03Z,92.0
2022-10-26T07:16:03Z,92.0
2022-10-26T07:17:03Z,92.0
2022-10-26T07:18:03Z,92.1
2022-10-26T07:19:03Z,92.1
2022-10-26T07:20:03Z,92.1
2022-10-26T07:21:03Z,92.1
2022-10-26T07:22:03Z,92.1
2022-10-26T07:23:03Z,92.1
2022-10-26T07:24:03Z,92.1
2022-10-26T07:25:03Z,92.1
2022-10-26T07:26:03Z,92.1
2022-10-26T07:27:03Z,92.1
2022-10-26T07:28:03Z,92.1
2022-10-26T07:29:03Z,92.1
2022-10-26T07:30:03Z,92.1
2022-10-26T07:31:03Z,92.1
2022-10-26T07:32:03Z,92.1
2022-10-26T07:33:03Z,92.1
2022-10-26T07:34:03Z,92.2
2022-10-26T07:35:03Z,92.2
2022-10-26T07:36:03Z,92.2
2022-10-26T07:37:03Z,92.2
2022-10-26T07:38:03Z,92.2
2022-10-26T07:39:03Z,92.2
2022-10-26T07:40:03Z,92.2
2022-10-26T07:41:03Z,50.0
2022-10-26T07:42:03Z,50.0
2022-10-26T07:43:03Z,50.0
2022-10-26T07:44:03Z,92.6
2022-10-26T07:45:03Z,50.0
2022-10-26T07:46:03Z,50.0
2022-10-26T07:47:03Z,50.0
2022-10-26T07:48:03Z,50.0
2022-10-26T07:49:03Z,93.5
2022-10-26T07:50:03Z,50.0
2022-10-26T07:51:03Z,93.9
2022-10-26T07:52:03Z,93.7
2022-10-26T07:53:03Z,93.4
2022-10-26T07:54:03Z,92.9
2022-10-26T07:55:03Z,50.0
2022-10-26T07:56:03Z,93.6
2022-10-26T07:57:03Z,94.1
2022-10-26T07:58:03Z,50.0
2022-10-26T07:59:03Z,93.7
2022-10-26T08:00:03Z,93.0
2022-10-26T08:01:03Z,92.5
2022-10-26T08:02:03Z,92.0
2022-10-26T08:03:03Z,91.7
2022-10-26T08:04:03Z,50.0
2022-10-26T08:05:03Z,91.9
2022-10-26T08:06:03Z,93.2
2022-10-26T08:07:03Z,93.5
2022-10-26T08:08:03Z,93.5
2022-10-26T08:09:03Z,94.1
2022-10-26T08:10:03Z,94.9
2022-10-26T08:11:03Z,93.9
2022-10-26T08:12:03Z,50.0
2022-10-26T08:13:03Z,50.0
2022-10-26T08:14:03Z,94.0
2022-10-26T08:15:03Z,94.7
2022-10-26T08:16:03Z,95.0
2022-10-26T08:17:03Z,50.0
2022-10-26T08:18:03Z,50.0
2022-10-26T08:19:03Z,95.1
2022-10-26T08:20:03Z,94.3
2022-10-26T08:21:03Z,94.1
2022-10-26T08:22:03Z,94.0
2022-10-26T08:23:03Z,93.7
2022-10-26T08:24:03Z,93.5
2022-10-26T08:25:03Z,93.5
2022-10-26T08:26:03Z,93.7
2022-10-26T08:27:03Z,93.6
2022-10-26T08:28:03Z,93.9
2022-10-26T08:29:03Z,93.7
2022-10-26T08:30:03Z,50.0
2022-10-26T08:31:03Z,94.2
2022-10-26T08:32:03Z,94.7
2022-10-26T08:33:03Z,95.0
2022-10-26T08:34:03Z,95.4
2022-10-26T08:35:03Z,50.0
2022-10-26T08:36:03Z,95.1
2022-10-26T08:37:03Z,50.0
2022-10-26T08:38:03Z,94.8
