timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-02T00:45:00,22.738,0.927,781.83,137.986
2022-11-02T00:50:00,19.358,1.005,511.686,113.309
2022-11-02T00:55:00,21.103,1.001,802.092,155.843
2022-11-02T01:00:00,19.03,1.004,301.683,107.486
2022-11-02T01:05:00,19.261,1.002,203.991,110.553
2022-11-02T01:10:00,19.857,1.002,99.375,125.935
2022-11-02T01:15:00,20.332,1.004,230.541,126.797
2022-11-02T01:20:00,23.577,0.945,1054.893,144.907
2022-11-02T01:25:00,21.136,1.003,329.872,112.571
2022-11-02T01:30:00,24.981,0.865,1184.656,196.394
2022-11-02T01:35:00,21.902,0.962,958.556,88.28
2022-11-02T01:40:00,21.732,0.935,1036.5,111.59
2022-11-02T01:45:00,21.509,0.943,615.298,106.988
2022-11-02T01:50:00,19.729,0.897,388.243,118.068
2022-11-02T01:55:00,18.695,0.97,511.754,70.875
2022-11-02T02:00:00,19.29,1.003,293.778,77.551
2022-11-02T02:05:00,20.64,1.004,348.814,128.11
2022-11-02T02:10:00,22.372,1.001,511.331,124.553
2022-11-02T02:15:00,21.987,1.004,427.773,105.095
2022-11-02T02:20:00,31.266,0.779,1927.34,166.919
2022-11-02T02:25:00,24.537,1.002,1001.503,152.423
2022-11-02T02:30:00,23.435,1.003,833.193,139.566
2022-11-02T02:35:00,32.828,0.964,991.475,233.217
2022-11-02T02:40:00,33.549,0.961,1597.934,337.711
2022-11-02T02:45:00,27.768,0.935,1141.171,237.192
2022-11-02T02:50:00,27.231,0.922,1033.23,225.98
2022-11-02T02:55:00,25.481,0.981,500.12,149.736
2022-11-02T03:00:00,23.685,1.005,239.954,172.005
2022-11-02T03:05:00,26.451,1.004,539.412,184.37
2022-11-02T03:10:00,26.08,1.001,635.518,179.322
2022-11-02T03:15:00,26.036,1.003,395.818,181.095
2022-11-02T03:20:00,26.296,1.002,700.561,178.33
2022-11-02T03:25:00,28.403,1.003,473.591,212.228
2022-11-02T03:30:00,27.226,1.004,370.348,211.665
2022-11-02T03:40:00,29.435,0.958,983.995,200.558
2022-11-02T03:45:00,32.649,0.949,2630.833,320.525
2022-11-02T03:50:00,30.251,0.962,1106.707,225.193
2022-11-02T03:55:00,45.551,0.933,850.375,392.912
2022-11-02T04:00:00,31.752,0.967,913.171,215.096
2022-11-02T04:05:00,17.163,0.946,237.406,39.505
2022-11-02T04:10:00,36.262,0.827,2828.245,343.602
2022-11-02T04:15:00,37.877,0.889,1908.34,363.913
2022-11-02T04:20:00,45.063,0.912,1652.48,343.462
2022-11-02T04:25:00,29.094,0.955,845.131,178.057
2022-11-02T04:30:00,30.625,0.976,593.705,193.345
2022-11-02T04:35:00,26.768,0.964,734.795,120.329
2022-11-02T04:40:00,36.958,0.962,1080.988,292.58
2022-11-02T04:45:00,32.322,1.002,493.965,190.859
2022-11-02T04:50:00,30.603,0.96,819.016,178.38
2022-11-02T04:55:00,28.448,1.002,790.6,263.803
2022-11-02T05:00:00,26.166,0.98,614.691,169.532
2022-11-02T05:05:00,43.655,0.935,1607.248,367.402
2022-11-02T05:10:00,41.586,0.95,895.775,423.401
2022-11-02T05:15:00,43.429,0.944,1709.867,467.464
2022-11-02T05:20:00,38.73,0.909,2176.134,394.335
2022-11-02T05:25:00,34.982,0.892,1140.806,328.543
2022-11-02T05:30:00,33.965,0.873,1357.023,250.765
2022-11-02T05:35:00,27.547,0.949,2168.996,220.654
2022-11-02T05:40:00,30.442,0.873,1999.631,203.04
2022-11-02T05:45:00,25.972,0.963,822.764,184.265
2022-11-02T05:50:00,17.451,0.933,1337.488,111.899
2022-11-02T05:55:00,22.69,0.918,1411.966,137.932
2022-11-02T06:00:00,26.592,0.953,948.88,189.763
2022-11-02T06:05:00,34.279,0.933,1198.172,202.13
2022-11-02T06:10:00,31.851,0.876,2147.366,230.013
2022-11-02T06:15:00,39.411,0.969,1359.511,328.614
2022-11-02T06:20:00,31.104,0.974,928.214,207.432
2022-11-02T22:55:00,21.049,0.885,410.376,72.248
2022-11-02T23:00:00,24.867,0.923,1137.123,272.834
2022-11-02T23:05:00,28.691,0.896,876.115,243.734
2022-11-02T23:10:00,23.388,1.004,222.22,172.275
2022-11-02T23:15:00,21.598,1.002,110.296,142.25
2022-11-02T23:20:00,22.819,1.002,200.286,172.953
2022-11-02T23:25:00,24.707,1.002,500.684,206.768
2022-11-02T23:30:00,23.854,0.996,140.69,189.799
2022-11-02T23:35:00,26.651,0.811,953.785,130.397
2022-11-02T23:40:00,23.826,1.004,382.135,159.537
2022-11-02T23:45:00,26.72,0.886,1983.529,287.599
2022-11-02T23:50:00,19.788,0.902,348.462,117.221
2022-11-02T23:55:00,26.021,0.991,316.339,146.266
