timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-04T00:45:00,20.17,0.74,196.977,136.022
2022-11-04T00:50:00,22.689,0.933,386.894,130.559
2022-11-04T00:55:00,18.771,0.959,948.365,75.452
2022-11-04T01:00:00,19.96,1.003,445.432,107.841
2022-11-04T01:05:00,25.072,1.004,230.719,184.071
2022-11-04T01:10:00,18.645,0.927,92.947,79.436
2022-11-04T01:15:00,29.925,0.866,2574.287,158.787
2022-11-04T01:20:00,22.063,1.002,136.735,81.363
2022-11-04T01:25:00,27.656,1.003,212.355,189.027
2022-11-04T01:30:00,37.334,1.003,843.373,319.69
2022-11-04T01:35:00,35.644,1.005,510.024,282.114
2022-11-04T01:40:00,33.985,1.001,330.025,298.053
2022-11-04T01:45:00,38.657,0.883,321.92,317.702
2022-11-04T01:50:00,36.234,0.813,1742.892,315.585
2022-11-04T01:55:00,31.402,0.912,1003.792,292.084
2022-11-04T02:00:00,34.988,0.962,1576.392,233.23
2022-11-04T02:05:00,38.325,0.935,443.043,386.169
2022-11-04T02:10:00,40.445,1.002,565.361,366.093
2022-11-04T02:15:00,36.749,0.978,2334.752,360.736
2022-11-04T02:20:00,34.302,1.004,522.564,225.909
2022-11-04T02:25:00,37.533,1.004,317.701,305.317
2022-11-04T02:30:00,40.882,1.003,698.116,269.25
2022-11-04T02:35:00,36.109,1.002,841.578,288.316
2022-11-04T02:40:00,41.724,1.004,1213.137,331.721
2022-11-04T02:45:00,41.546,0.85,1049.03,378.661
2022-11-04T02:50:00,51.728,0.943,2602.054,630.993
2022-11-04T02:55:00,42.897,0.9,1032.536,378.565
2022-11-04T03:00:00,38.488,0.949,2175.036,424.536
2022-11-04T03:05:00,42.351,0.96,567.802,371.371
2022-11-04T03:10:00,27.725,0.921,218.798,127.75
2022-11-04T03:15:00,41.202,0.931,2524.95,482.141
2022-11-04T03:20:00,50.121,0.922,2049.974,429.145
2022-11-04T03:25:00,49.466,1.004,1324.479,517.638
2022-11-04T03:30:00,45.001,0.937,1123.972,404.158
2022-11-04T03:35:00,50.067,1.002,748.073,553.979
2022-11-04T03:40:00,50.181,1.0,1054.173,562.311
2022-11-04T03:45:00,55.895,0.873,1901.754,554.025
2022-11-04T03:50:00,51.764,0.903,2070.894,545.834
2022-11-04T03:55:00,52.012,0.953,1895.477,561.728
2022-11-04T04:00:00,48.843,1.002,1925.041,454.857
2022-11-04T04:05:00,49.793,0.972,610.319,586.698
2022-11-04T04:10:00,52.153,0.923,1744.518,721.444
2022-11-04T04:15:00,50.676,0.99,2270.297,390.471
2022-11-04T04:20:00,48.589,0.941,4434.325,536.013
2022-11-04T04:25:00,60.607,0.798,3140.788,727.712
2022-11-04T04:30:00,65.479,0.806,3671.099,887.647
2022-11-04T04:35:00,60.103,0.918,2291.381,914.987
2022-11-04T04:40:00,39.857,0.966,3358.135,375.353
2022-11-04T04:45:00,54.845,0.828,5156.007,754.555
2022-11-04T04:50:00,50.737,0.867,2118.88,533.699
2022-11-04T04:55:00,43.725,0.907,2331.792,367.941
2022-11-04T05:00:00,29.819,0.926,1569.9,274.597
2022-11-04T05:05:00,29.99,0.941,332.188,131.513
2022-11-04T05:10:00,48.554,0.833,3176.586,292.942
2022-11-04T05:15:00,39.672,0.861,2082.674,345.407
2022-11-04T05:20:00,24.595,1.002,102.477,133.761
2022-11-04T05:25:00,48.669,1.002,435.824,500.075
2022-11-04T05:30:00,42.11,1.005,1202.378,417.184
2022-11-04T05:35:00,48.632,1.001,588.86,480.091
2022-11-04T05:40:00,35.72,1.005,444.476,241.853
2022-11-04T05:45:00,52.682,1.004,730.992,561.931
2022-11-04T05:50:00,49.467,0.95,2055.253,516.27
2022-11-04T05:55:00,40.448,0.857,2923.826,332.79
2022-11-04T06:00:00,31.522,0.959,642.123,192.707
2022-11-04T06:05:00,33.595,0.811,1128.661,326.765
2022-11-04T06:10:00,39.924,0.83,1758.593,206.615
2022-11-04T06:15:00,30.385,0.904,2681.949,281.614
2022-11-04T06:20:00,48.893,0.853,4473.506,545.269
2022-11-04T06:25:00,35.043,0.94,2673.849,277.677
2022-11-04T06:30:00,39.632,0.907,1365.83,336.298
2022-11-04T06:35:00,36.667,0.97,721.018,128.891
2022-11-04T06:40:00,25.295,0.818,1081.39,147.12
2022-11-04T06:45:00,40.81,0.912,1484.625,191.785
2022-11-04T06:50:00,30.854,0.88,2376.953,180.744
2022-11-04T06:55:00,27.471,0.899,555.302,150.148
2022-11-04T07:00:00,23.802,0.969,1513.161,125.434
2022-11-04T07:05:00,23.14,0.938,1400.123,105.827
2022-11-04T07:10:00,36.753,0.903,1275.931,256.544
2022-11-04T07:15:00,21.793,0.921,636.102,94.549
2022-11-04T07:20:00,28.377,0.949,1292.742,282.041
2022-11-04T07:35:00,25.512,0.884,2305.831,133.108
2022-11-04T07:40:00,32.369,0.988,1934.095,516.777
2022-11-04T07:45:00,38.506,0.843,1357.248,170.651
2022-11-04T07:50:00,36.462,0.956,849.129,206.101
2022-11-04T07:55:00,33.055,0.943,2402.492,340.503
2022-11-04T08:00:00,37.033,0.935,2439.058,346.866
2022-11-04T08:05:00,41.597,0.728,918.163,147.723
2022-11-04T08:10:00,28.837,0.921,980.398,190.578
